Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
1982-06-16,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,1,11,https://charts-static.billboard.com/img/1970/05/paul-mccartney-grq-180x180.jpg
1982-06-23,Ebony And Ivory,Paul McCartney And Stevie Wonder,1,1,1,12,https://charts-static.billboard.com/img/1970/05/paul-mccartney-grq-180x180.jpg
1982-06-30,Don't You Want Me,The Human League,1,2,1,18,https://charts-static.billboard.com/img/1981/11/the-human-league-ruv-180x180.jpg
1982-07-07,Don't You Want Me,The Human League,1,1,1,19,https://charts-static.billboard.com/img/1981/11/the-human-league-ruv-180x180.jpg
1982-07-14,Don't You Want Me,The Human League,1,1,1,20,https://charts-static.billboard.com/img/1981/11/the-human-league-ruv-180x180.jpg
1982-07-21,Eye Of The Tiger,Survivor,1,4,1,8,https://charts-static.billboard.com/img/1982/06/survivor-dn9-eye-of-the-tiger-drw-180x180.jpg
1982-07-28,Eye Of The Tiger,Survivor,1,1,1,9,https://charts-static.billboard.com/img/1982/06/survivor-dn9-eye-of-the-tiger-drw-180x180.jpg
1982-08-04,Eye Of The Tiger,Survivor,1,1,1,10,https://charts-static.billboard.com/img/1982/06/survivor-dn9-eye-of-the-tiger-drw-180x180.jpg
1982-08-11,Eye Of The Tiger,Survivor,1,1,1,11,https://charts-static.billboard.com/img/1982/06/survivor-dn9-eye-of-the-tiger-drw-180x180.jpg
1982-08-18,Eye Of The Tiger,Survivor,1,1,1,12,https://charts-static.billboard.com/img/1982/06/survivor-dn9-eye-of-the-tiger-drw-180x180.jpg
1982-08-25,Eye Of The Tiger,Survivor,1,1,1,13,https://charts-static.billboard.com/img/1982/06/survivor-dn9-eye-of-the-tiger-drw-180x180.jpg
1982-09-01,Abracadabra,The Steve Miller Band,1,3,1,15,https://charts-static.billboard.com/img/1982/05/the-steve-miller-band-s0o-106x106.jpg
1982-09-08,Hard To Say I'm Sorry,Chicago,1,3,1,15,https://charts-static.billboard.com/img/1982/06/chicago-9pj-hardtosayimsorry-za6-180x180.jpg
1982-09-15,Hard To Say I'm Sorry,Chicago,1,1,1,16,https://charts-static.billboard.com/img/1982/06/chicago-9pj-hardtosayimsorry-za6-180x180.jpg
1982-09-22,Abracadabra,The Steve Miller Band,1,2,1,18,https://charts-static.billboard.com/img/1982/05/the-steve-miller-band-s0o-106x106.jpg
1982-09-29,Jack & Diane,John Cougar,1,2,1,11,https://charts-static.billboard.com/img/1982/06/john-mellencamp-fg4-jack-and-diane-rbx-180x180.jpg
1982-10-06,Jack & Diane,John Cougar,1,1,1,12,https://charts-static.billboard.com/img/1982/06/john-mellencamp-fg4-jack-and-diane-rbx-180x180.jpg
1982-10-13,Jack & Diane,John Cougar,1,1,1,13,https://charts-static.billboard.com/img/1982/06/john-mellencamp-fg4-jack-and-diane-rbx-180x180.jpg
1982-10-20,Jack & Diane,John Cougar,1,1,1,14,https://charts-static.billboard.com/img/1982/06/john-mellencamp-fg4-jack-and-diane-rbx-180x180.jpg
1982-10-27,Who Can It Be Now?,Men At Work,1,2,1,17,https://charts-static.billboard.com/img/1982/07/men-at-work-tiq-180x180.jpg
1982-11-03,Up Where We Belong,Joe Cocker And Jennifer Warnes,1,5,1,12,https://charts-static.billboard.com/img/1982/08/joe-cocker-3wq-106x106.jpg
1982-11-10,Up Where We Belong,Joe Cocker And Jennifer Warnes,1,1,1,13,https://charts-static.billboard.com/img/1982/08/joe-cocker-3wq-106x106.jpg
1982-11-17,Up Where We Belong,Joe Cocker And Jennifer Warnes,1,1,1,14,https://charts-static.billboard.com/img/1982/08/joe-cocker-3wq-106x106.jpg
1982-11-24,Truly,Lionel Richie,1,2,1,8,https://charts-static.billboard.com/img/1982/10/lionel-richie-4o4-106x106.jpg
1982-12-01,Truly,Lionel Richie,1,1,1,9,https://charts-static.billboard.com/img/1982/10/lionel-richie-4o4-106x106.jpg
1982-12-08,Mickey,Toni Basil,1,3,1,15,https://charts-static.billboard.com/img/1982/09/toni-basil-dz8-180x180.jpg
1982-12-15,Maneater,Daryl Hall John Oates,1,3,1,10,https://charts-static.billboard.com/img/1974/02/daryl-hall-john-oates-o77-180x180.jpg
1982-12-22,Maneater,Daryl Hall John Oates,1,1,1,11,https://charts-static.billboard.com/img/1974/02/daryl-hall-john-oates-o77-180x180.jpg
1982-12-29,Maneater,Daryl Hall John Oates,1,1,1,12,https://charts-static.billboard.com/img/1974/02/daryl-hall-john-oates-o77-180x180.jpg
1983-01-05,Maneater,Daryl Hall John Oates,1,1,1,13,https://charts-static.billboard.com/img/1974/02/daryl-hall-john-oates-o77-180x180.jpg
1983-01-12,Down Under,Men At Work,1,4,1,11,https://charts-static.billboard.com/img/1982/10/men-at-work-tiq-180x180.jpg
1983-01-19,Down Under,Men At Work,1,1,1,12,https://charts-static.billboard.com/img/1982/10/men-at-work-tiq-180x180.jpg
1983-01-26,Down Under,Men At Work,1,1,1,13,https://charts-static.billboard.com/img/1982/10/men-at-work-tiq-180x180.jpg
1983-02-02,Africa,Toto,1,2,1,15,https://charts-static.billboard.com/img/1978/10/toto-at3-180x180.jpg
1983-02-09,Down Under,Men At Work,1,2,1,15,https://charts-static.billboard.com/img/1982/10/men-at-work-tiq-180x180.jpg
1983-02-16,Baby; Come To Me,Patti Austin A Duet With James Ingram,1,2,1,23,https://charts-static.billboard.com/img/1982/03/patti-austin-ewm-180x180.jpg
1983-02-23,Baby; Come To Me,Patti Austin A Duet With James Ingram,1,1,1,24,https://charts-static.billboard.com/img/1982/03/patti-austin-ewm-180x180.jpg
1983-03-02,Billie Jean,Michael Jackson,1,4,1,7,https://charts-static.billboard.com/img/1983/01/michael-jackson-52j-billiejean-fwa-180x180.jpg
1983-03-09,Billie Jean,Michael Jackson,1,1,1,8,https://charts-static.billboard.com/img/1983/01/michael-jackson-52j-billiejean-fwa-180x180.jpg
1983-03-16,Billie Jean,Michael Jackson,1,1,1,9,https://charts-static.billboard.com/img/1983/01/michael-jackson-52j-billiejean-fwa-180x180.jpg
1983-03-23,Billie Jean,Michael Jackson,1,1,1,10,https://charts-static.billboard.com/img/1983/01/michael-jackson-52j-billiejean-fwa-180x180.jpg
1983-03-30,Billie Jean,Michael Jackson,1,1,1,11,https://charts-static.billboard.com/img/1983/01/michael-jackson-52j-billiejean-fwa-180x180.jpg
1983-04-06,Billie Jean,Michael Jackson,1,1,1,12,https://charts-static.billboard.com/img/1983/01/michael-jackson-52j-billiejean-fwa-180x180.jpg
1983-04-13,Billie Jean,Michael Jackson,1,1,1,13,https://charts-static.billboard.com/img/1983/01/michael-jackson-52j-billiejean-fwa-180x180.jpg
1983-04-20,Come On Eileen,Dexys Midnight Runners,1,2,1,14,https://charts-static.billboard.com/img/1982/12/dexys-midnight-runners-1-dov-106x106.jpg
1983-04-27,Beat It,Michael Jackson,1,2,1,10,https://charts-static.billboard.com/img/1983/02/michael-jackson-52j-beat-it-ky0-180x180.jpg
1983-05-04,Beat It,Michael Jackson,1,1,1,11,https://charts-static.billboard.com/img/1983/02/michael-jackson-52j-beat-it-ky0-180x180.jpg
1983-05-11,Beat It,Michael Jackson,1,1,1,12,https://charts-static.billboard.com/img/1983/02/michael-jackson-52j-beat-it-ky0-180x180.jpg
1983-05-18,Let's Dance,David Bowie,1,2,1,9,https://charts-static.billboard.com/img/1983/03/david-bowie-c36-180x180.jpg
1983-05-25,Flashdance...What A Feeling,Irene Cara,1,3,1,9,https://charts-static.billboard.com/img/1983/04/irene-cara-md3-155x155.jpg
1983-06-01,Flashdance...What A Feeling,Irene Cara,1,1,1,10,https://charts-static.billboard.com/img/1983/04/irene-cara-md3-155x155.jpg
1983-06-08,Flashdance...What A Feeling,Irene Cara,1,1,1,11,https://charts-static.billboard.com/img/1983/04/irene-cara-md3-155x155.jpg
1983-06-15,Flashdance...What A Feeling,Irene Cara,1,1,1,12,https://charts-static.billboard.com/img/1983/04/irene-cara-md3-155x155.jpg
1983-06-22,Flashdance...What A Feeling,Irene Cara,1,1,1,13,https://charts-static.billboard.com/img/1983/04/irene-cara-md3-155x155.jpg
1983-06-29,Flashdance...What A Feeling,Irene Cara,1,1,1,14,https://charts-static.billboard.com/img/1983/04/irene-cara-md3-155x155.jpg
1983-07-06,Every Breath You Take,The Police,1,3,1,6,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-07-13,Every Breath You Take,The Police,1,1,1,7,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-07-20,Every Breath You Take,The Police,1,1,1,8,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-07-27,Every Breath You Take,The Police,1,1,1,9,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-08-03,Every Breath You Take,The Police,1,1,1,10,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-08-10,Every Breath You Take,The Police,1,1,1,11,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-08-17,Every Breath You Take,The Police,1,1,1,12,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-08-24,Every Breath You Take,The Police,1,1,1,13,https://charts-static.billboard.com/img/1983/06/the-police-yp0-every-breath-you-take-t73-180x180.jpg
1983-08-31,Sweet Dreams (Are Made Of This),Eurythmics,1,2,1,17,https://charts-static.billboard.com/img/1983/05/eurythmics-slu-sweetdreamsaremadeofthis-hd9-180x180.jpg
1983-09-07,Maniac,Michael Sembello,1,2,1,15,https://charts-static.billboard.com/img/1983/06/michael-sembello-43b-maniac-drd-180x180.jpg
1983-09-14,Maniac,Michael Sembello,1,1,1,16,https://charts-static.billboard.com/img/1983/06/michael-sembello-43b-maniac-drd-180x180.jpg
1983-09-21,Tell Her About It,Billy Joel,1,2,1,9,https://charts-static.billboard.com/img/1840/12/billy-joel-wt1-180x180.jpg
1983-09-28,Total Eclipse Of The Heart,Bonnie Tyler,1,2,1,12,https://charts-static.billboard.com/img/1983/07/bonnie-tyler-mex-total-eclipse-of-the-heart-jny-180x180.jpg
1983-10-05,Total Eclipse Of The Heart,Bonnie Tyler,1,1,1,13,https://charts-static.billboard.com/img/1983/07/bonnie-tyler-mex-total-eclipse-of-the-heart-jny-180x180.jpg
1983-10-12,Total Eclipse Of The Heart,Bonnie Tyler,1,1,1,14,https://charts-static.billboard.com/img/1983/07/bonnie-tyler-mex-total-eclipse-of-the-heart-jny-180x180.jpg
1983-10-19,Total Eclipse Of The Heart,Bonnie Tyler,1,1,1,15,https://charts-static.billboard.com/img/1983/07/bonnie-tyler-mex-total-eclipse-of-the-heart-jny-180x180.jpg
1983-10-26,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,1,3,1,10,https://charts-static.billboard.com/img/1983/08/kenny-rogers-j90-islandsinthestream-4v1-180x180.jpg
1983-11-02,Islands In The Stream,Kenny Rogers Duet With Dolly Parton,1,1,1,11,https://charts-static.billboard.com/img/1983/08/kenny-rogers-j90-islandsinthestream-4v1-180x180.jpg
1983-11-09,All Night Long (All Night),Lionel Richie,1,2,1,9,https://charts-static.billboard.com/img/1983/09/lionel-richie-4o4-106x106.jpg
1983-11-16,All Night Long (All Night),Lionel Richie,1,1,1,10,https://charts-static.billboard.com/img/1983/09/lionel-richie-4o4-106x106.jpg
1983-11-23,All Night Long (All Night),Lionel Richie,1,1,1,11,https://charts-static.billboard.com/img/1983/09/lionel-richie-4o4-106x106.jpg
1983-11-30,All Night Long (All Night),Lionel Richie,1,1,1,12,https://charts-static.billboard.com/img/1983/09/lionel-richie-4o4-106x106.jpg
1983-12-07,Say Say Say,Paul McCartney And Michael Jackson,1,2,1,9,https://charts-static.billboard.com/img/1970/05/paul-mccartney-grq-180x180.jpg
1983-12-14,Say Say Say,Paul McCartney And Michael Jackson,1,1,1,10,https://charts-static.billboard.com/img/1970/05/paul-mccartney-grq-180x180.jpg
1983-12-21,Say Say Say,Paul McCartney And Michael Jackson,1,1,1,11,https://charts-static.billboard.com/img/1970/05/paul-mccartney-grq-180x180.jpg
1984-01-04,Say Say Say,Paul McCartney And Michael Jackson,1,1,1,13,https://charts-static.billboard.com/img/1970/05/paul-mccartney-grq-180x180.jpg
1984-01-11,Say Say Say,Paul McCartney And Michael Jackson,1,1,1,14,https://charts-static.billboard.com/img/1970/05/paul-mccartney-grq-180x180.jpg
1984-01-18,Owner Of A Lonely Heart,Yes,1,2,1,12,https://charts-static.billboard.com/img/1971/05/yes-6uq-180x180.jpg
1984-01-25,Owner Of A Lonely Heart,Yes,1,1,1,13,https://charts-static.billboard.com/img/1971/05/yes-6uq-180x180.jpg
1984-02-01,Karma Chameleon,Culture Club,1,2,1,10,https://charts-static.billboard.com/img/1983/12/culture-club-50u-106x106.jpg
1984-02-08,Karma Chameleon,Culture Club,1,1,1,11,https://charts-static.billboard.com/img/1983/12/culture-club-50u-106x106.jpg
1984-02-15,Karma Chameleon,Culture Club,1,1,1,12,https://charts-static.billboard.com/img/1983/12/culture-club-50u-106x106.jpg
1984-02-22,Jump,Van Halen,1,2,1,7,https://charts-static.billboard.com/img/1984/01/van-halen-r4j-jump-kfg-180x180.jpg
1984-02-29,Jump,Van Halen,1,1,1,8,https://charts-static.billboard.com/img/1984/01/van-halen-r4j-jump-kfg-180x180.jpg
1984-03-07,Jump,Van Halen,1,1,1,9,https://charts-static.billboard.com/img/1984/01/van-halen-r4j-jump-kfg-180x180.jpg
1984-03-14,Jump,Van Halen,1,1,1,10,https://charts-static.billboard.com/img/1984/01/van-halen-r4j-jump-kfg-180x180.jpg
1984-03-21,Jump,Van Halen,1,1,1,11,https://charts-static.billboard.com/img/1984/01/van-halen-r4j-jump-kfg-180x180.jpg
1984-03-28,Footloose,Kenny Loggins,1,4,1,10,https://charts-static.billboard.com/img/1984/01/kenny-loggins-wnx-footloose-1gg-180x180.jpg
1984-04-04,Footloose,Kenny Loggins,1,1,1,11,https://charts-static.billboard.com/img/1984/01/kenny-loggins-wnx-footloose-1gg-180x180.jpg
1984-04-11,Footloose,Kenny Loggins,1,1,1,12,https://charts-static.billboard.com/img/1984/01/kenny-loggins-wnx-footloose-1gg-180x180.jpg
1984-04-18,Against All Odds (Take A Look At Me Now),Phil Collins,1,2,1,9,https://charts-static.billboard.com/img/1981/03/phil-collins-gz3-180x180.jpg
1984-04-25,Against All Odds (Take A Look At Me Now),Phil Collins,1,1,1,10,https://charts-static.billboard.com/img/1981/03/phil-collins-gz3-180x180.jpg
1984-05-02,Against All Odds (Take A Look At Me Now),Phil Collins,1,1,1,11,https://charts-static.billboard.com/img/1981/03/phil-collins-gz3-180x180.jpg
1984-05-09,Hello,Lionel Richie,1,2,1,12,https://charts-static.billboard.com/img/1984/02/lionel-richie-4o4-106x106.jpg
1984-05-16,Hello,Lionel Richie,1,1,1,13,https://charts-static.billboard.com/img/1984/02/lionel-richie-4o4-106x106.jpg
1984-05-23,Let's Hear It For The Boy,Deniece Williams,1,2,1,8,https://charts-static.billboard.com/img/1984/04/deniece-williams-17r-180x180.jpg
1984-05-30,Let's Hear It For The Boy,Deniece Williams,1,1,1,9,https://charts-static.billboard.com/img/1984/04/deniece-williams-17r-180x180.jpg
1984-06-06,Time After Time,Cyndi Lauper,1,2,1,9,https://charts-static.billboard.com/img/1983/12/cyndi-lauper-wjs-180x180.jpg
1984-06-13,Time After Time,Cyndi Lauper,1,1,1,10,https://charts-static.billboard.com/img/1983/12/cyndi-lauper-wjs-180x180.jpg
1984-06-20,The Reflex,Duran Duran,1,2,1,10,https://charts-static.billboard.com/img/1981/04/duran-duran-2cw-180x180.jpg
1984-06-27,The Reflex,Duran Duran,1,1,1,11,https://charts-static.billboard.com/img/1981/04/duran-duran-2cw-180x180.jpg
1984-07-04,When Doves Cry,Prince,1,3,1,6,https://charts-static.billboard.com/img/1984/06/prince-5k7-when-doves-cry-gx3-180x180.jpg
1984-07-11,When Doves Cry,Prince,1,1,1,7,https://charts-static.billboard.com/img/1984/06/prince-5k7-when-doves-cry-gx3-180x180.jpg
1984-07-18,When Doves Cry,Prince,1,1,1,8,https://charts-static.billboard.com/img/1984/06/prince-5k7-when-doves-cry-gx3-180x180.jpg
1984-07-25,When Doves Cry,Prince,1,1,1,9,https://charts-static.billboard.com/img/1984/06/prince-5k7-when-doves-cry-gx3-180x180.jpg
1984-08-01,When Doves Cry,Prince,1,1,1,10,https://charts-static.billboard.com/img/1984/06/prince-5k7-when-doves-cry-gx3-180x180.jpg
1984-08-08,Ghostbusters,Ray Parker Jr.,1,2,1,9,https://charts-static.billboard.com/img/1984/06/ray-parker-jr-000-ghostbusters-b4m-180x180.jpg
1984-08-15,Ghostbusters,Ray Parker Jr.,1,1,1,10,https://charts-static.billboard.com/img/1984/06/ray-parker-jr-000-ghostbusters-b4m-180x180.jpg
1984-08-22,Ghostbusters,Ray Parker Jr.,1,1,1,11,https://charts-static.billboard.com/img/1984/06/ray-parker-jr-000-ghostbusters-b4m-180x180.jpg
1984-08-29,What's Love Got To Do With It,Tina Turner,1,2,1,16,https://charts-static.billboard.com/img/1984/05/tina-turner-qkw-whats-love-got-to-do-with-it-7wk-180x180.jpg
1984-09-05,What's Love Got To Do With It,Tina Turner,1,1,1,17,https://charts-static.billboard.com/img/1984/05/tina-turner-qkw-whats-love-got-to-do-with-it-7wk-180x180.jpg
1984-09-12,What's Love Got To Do With It,Tina Turner,1,1,1,18,https://charts-static.billboard.com/img/1984/05/tina-turner-qkw-whats-love-got-to-do-with-it-7wk-180x180.jpg
1984-09-19,Missing You,John Waite,1,2,1,14,https://charts-static.billboard.com/img/1984/06/john-waite-mwx-180x180.jpg
1984-09-26,Let's Go Crazy,Prince And The Revolution,1,2,1,9,https://charts-static.billboard.com/img/1984/08/prince-5k7-lets-go-crazy-f87-180x180.jpg
1984-10-03,Let's Go Crazy,Prince And The Revolution,1,1,1,10,https://charts-static.billboard.com/img/1984/08/prince-5k7-lets-go-crazy-f87-180x180.jpg
1984-10-10,I Just Called To Say I Love You,Stevie Wonder,1,2,1,9,https://charts-static.billboard.com/img/1984/08/stevie-wonder-355-i-just-called-to-say-i-love-you-3fv-180x180.jpg
1984-10-17,I Just Called To Say I Love You,Stevie Wonder,1,1,1,10,https://charts-static.billboard.com/img/1984/08/stevie-wonder-355-i-just-called-to-say-i-love-you-3fv-180x180.jpg
1984-10-24,I Just Called To Say I Love You,Stevie Wonder,1,1,1,11,https://charts-static.billboard.com/img/1984/08/stevie-wonder-355-i-just-called-to-say-i-love-you-3fv-180x180.jpg
1984-10-31,Caribbean Queen (No More Love On The Run),Billy Ocean,1,2,1,13,https://charts-static.billboard.com/img/1984/06/billy-ocean-vb4-180x180.jpg
1984-11-07,Caribbean Queen (No More Love On The Run),Billy Ocean,1,1,1,14,https://charts-static.billboard.com/img/1984/06/billy-ocean-vb4-180x180.jpg
1984-11-14,Wake Me Up Before You Go-Go,Wham!,1,4,1,11,https://charts-static.billboard.com/img/1984/09/wham-xp8-wakemeupbeforeyougogo-gr9-180x180.jpg
1984-11-21,Wake Me Up Before You Go-Go,Wham!,1,1,1,12,https://charts-static.billboard.com/img/1984/09/wham-xp8-wakemeupbeforeyougogo-gr9-180x180.jpg
1984-11-28,Wake Me Up Before You Go-Go,Wham!,1,1,1,13,https://charts-static.billboard.com/img/1984/09/wham-xp8-wakemeupbeforeyougogo-gr9-180x180.jpg
1984-12-05,Out Of Touch,Daryl Hall John Oates,1,2,1,11,https://charts-static.billboard.com/img/1974/02/daryl-hall-john-oates-o77-180x180.jpg
1984-12-12,Out Of Touch,Daryl Hall John Oates,1,1,1,12,https://charts-static.billboard.com/img/1974/02/daryl-hall-john-oates-o77-180x180.jpg
1984-12-19,Like A Virgin,Madonna,1,3,1,6,https://charts-static.billboard.com/img/1984/11/madonna-rq3-180x180.jpg
1984-12-26,Like A Virgin,Madonna,1,1,1,7,https://charts-static.billboard.com/img/1984/11/madonna-rq3-180x180.jpg
1985-01-02,Like A Virgin,Madonna,1,1,1,8,https://charts-static.billboard.com/img/1984/11/madonna-rq3-180x180.jpg
1985-01-09,Like A Virgin,Madonna,1,1,1,9,https://charts-static.billboard.com/img/1984/11/madonna-rq3-180x180.jpg
1985-01-16,Like A Virgin,Madonna,1,1,1,10,https://charts-static.billboard.com/img/1984/11/madonna-rq3-180x180.jpg
1985-01-23,Like A Virgin,Madonna,1,1,1,11,https://charts-static.billboard.com/img/1984/11/madonna-rq3-180x180.jpg
1985-01-30,I Want To Know What Love Is,Foreigner,1,2,1,9,https://charts-static.billboard.com/img/1977/03/foreigner-uk0-180x180.jpg
1985-02-06,I Want To Know What Love Is,Foreigner,1,1,1,10,https://charts-static.billboard.com/img/1977/03/foreigner-uk0-180x180.jpg
1985-02-13,Careless Whisper,Wham! Featuring George Michael,1,3,1,9,https://charts-static.billboard.com/img/1984/12/wham-xp8-careless-whisper-4dd-180x180.jpg
1985-02-20,Careless Whisper,Wham! Featuring George Michael,1,1,1,10,https://charts-static.billboard.com/img/1984/12/wham-xp8-careless-whisper-4dd-180x180.jpg
1985-02-27,Careless Whisper,Wham! Featuring George Michael,1,1,1,11,https://charts-static.billboard.com/img/1984/12/wham-xp8-careless-whisper-4dd-180x180.jpg
1985-03-06,Can't Fight This Feeling,REO Speedwagon,1,2,1,8,https://charts-static.billboard.com/img/1985/01/reo-speedwagon-z8o-cant-fight-this-feeling-3wp-180x180.jpg
1985-03-13,Can't Fight This Feeling,REO Speedwagon,1,1,1,9,https://charts-static.billboard.com/img/1985/01/reo-speedwagon-z8o-cant-fight-this-feeling-3wp-180x180.jpg
