uri,danceability,energy,key,key,loudness,loudness,mode,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,tempo,type,id,track_href,analysis_url,duration_ms,time_signature,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,loudness,loudness,tempo,tempo,tempo_confidence,time_signature,time_signature,time_signature_confidence,key,key,key_confidence,mode,mode,mode_confidence
spotify:track:0HEmnAUT8PHznIAAmVXqFJ,0.887,0.48,11,11,-11.994,-11.994,1,1,0.117,0.0094,3.58e-05,0.06620000000000001,0.607,95.846,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4,4,4260060,193.2,22050,1,6.29261,190.86803,-11.994,-11.994,95.846,95.846,0.447,4,4,0.993,11,11,0.937,1,1,0.712
spotify:track:4l2Edgdj4vla02GCh7YyAv,0.6980000000000001,0.791,11,11,-10.012,-10.012,0,0,0.0495,0.271,4.740000000000001e-05,0.199,0.809,119.081,119.083,audio_features,4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/tracks/4l2Edgdj4vla02GCh7YyAv,https://api.spotify.com/v1/audio-analysis/4l2Edgdj4vla02GCh7YyAv,276667,4,4,6100500,276.66666,22050,1,0.0,263.79028,-10.012,-10.012,119.081,119.083,0.831,4,4,1.0,11,11,0.466,0,0,0.51
spotify:track:4wswaG5vmNINMZcVBsAyBP,0.759,0.85,4,4,-7.156,-7.156,1,1,0.041800000000000004,0.456,1.7199999999999998e-06,0.488,0.963,149.211,149.211,audio_features,4wswaG5vmNINMZcVBsAyBP,https://api.spotify.com/v1/tracks/4wswaG5vmNINMZcVBsAyBP,https://api.spotify.com/v1/audio-analysis/4wswaG5vmNINMZcVBsAyBP,234653,4,4,5174106,234.65334,22050,1,0.0,224.29897,-7.156,-7.156,149.211,149.211,0.467,4,4,1.0,4,4,0.22,1,1,0.354
spotify:track:76HKOVWqsEg26SECtmw7Rz,0.877,0.854,1,1,-4.523,-4.523,1,1,0.147,0.054400000000000004,5.5e-05,0.14400000000000002,0.54,114.472,114.472,audio_features,76HKOVWqsEg26SECtmw7Rz,https://api.spotify.com/v1/tracks/76HKOVWqsEg26SECtmw7Rz,https://api.spotify.com/v1/audio-analysis/76HKOVWqsEg26SECtmw7Rz,298120,4,4,6573546,298.12,22050,1,0.2434,286.31366,-4.523,-4.523,114.472,114.472,0.148,4,4,1.0,1,1,0.371,1,1,0.25
spotify:track:5eU8qMd0TpaLqTGDZJaLDs,0.801,0.723,10,10,-4.985,-4.985,0,0,0.0689,0.0713,0.154,0.0675,0.883,109.03,109.03,audio_features,5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/tracks/5eU8qMd0TpaLqTGDZJaLDs,https://api.spotify.com/v1/audio-analysis/5eU8qMd0TpaLqTGDZJaLDs,180518,4,4,3980417,180.51778,22050,1,0.0,180.51778,-4.985,-4.985,109.03,109.03,0.781,4,4,1.0,10,10,0.394,0,0,0.348
spotify:track:1xvGuRbLxTkpb5UdUG7HME,0.47400000000000003,0.23800000000000002,1,1,-15.595,-15.595,1,1,0.027100000000000003,0.554,3.95e-06,0.107,0.137,99.005,99.005,audio_features,1xvGuRbLxTkpb5UdUG7HME,https://api.spotify.com/v1/tracks/1xvGuRbLxTkpb5UdUG7HME,https://api.spotify.com/v1/audio-analysis/1xvGuRbLxTkpb5UdUG7HME,212693,3,3,4689888,212.69333,22050,1,0.25152,204.24272,-15.595,-15.595,99.005,99.005,0.13,3,3,0.959,1,1,0.752,1,1,0.654
spotify:track:4b2qn7YRQkVAsbC8pWa7yn,0.5710000000000001,0.494,9,9,-13.169,-13.169,0,0,0.0285,0.252,0.0007800000000000001,0.318,0.601,174.186,174.186,audio_features,4b2qn7YRQkVAsbC8pWa7yn,https://api.spotify.com/v1/tracks/4b2qn7YRQkVAsbC8pWa7yn,https://api.spotify.com/v1/audio-analysis/4b2qn7YRQkVAsbC8pWa7yn,292533,4,4,6450360,292.53333,22050,1,0.29574,282.6449,-13.169,-13.169,174.186,174.186,0.241,4,4,1.0,9,9,0.542,0,0,0.379
spotify:track:0L0T4tMAaGqLgIVj1MOj9t,0.6890000000000001,0.333,3,3,-13.288,-13.288,1,1,0.0262,0.163,3.3600000000000004e-05,0.0853,0.28400000000000003,101.988,101.988,audio_features,0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/tracks/0L0T4tMAaGqLgIVj1MOj9t,https://api.spotify.com/v1/audio-analysis/0L0T4tMAaGqLgIVj1MOj9t,336667,4,4,7423500,336.66666,22050,1,0.20857,333.8217,-13.288,-13.288,101.988,101.988,0.0,4,4,1.0,3,3,0.03,1,1,0.292
spotify:track:4PTG3Z6ehGkBFwjybzWkR8,0.721,0.9390000000000001,8,8,-11.823,-11.823,1,1,0.0376,0.115,3.7900000000000006e-05,0.108,0.914,113.309,113.309,audio_features,4PTG3Z6ehGkBFwjybzWkR8,https://api.spotify.com/v1/tracks/4PTG3Z6ehGkBFwjybzWkR8,https://api.spotify.com/v1/audio-analysis/4PTG3Z6ehGkBFwjybzWkR8,213573,4,4,4709292,213.57333,22050,1,1.02721,205.51982,-11.823,-11.823,113.309,113.309,0.952,4,4,1.0,8,8,0.138,1,1,0.317
spotify:track:1kiNatIrwDusOZfR29W0LJ,0.808,0.812,8,8,-5.012,-5.012,1,1,0.0381,0.52,7.910000000000001e-05,0.134,0.269,100.331,100.321,audio_features,1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/tracks/1kiNatIrwDusOZfR29W0LJ,https://api.spotify.com/v1/audio-analysis/1kiNatIrwDusOZfR29W0LJ,318680,4,4,7026894,318.68,22050,1,0.24399,311.66983,-5.012,-5.012,100.331,100.321,0.254,4,4,1.0,8,8,0.603,1,1,0.552
spotify:track:2D4D3hiOf5U0W6SvJoCQph,0.666,0.91,4,4,-6.457,-6.457,1,1,0.039900000000000005,0.0874,8.409999999999999e-06,0.336,0.919,117.14,117.14,audio_features,2D4D3hiOf5U0W6SvJoCQph,https://api.spotify.com/v1/tracks/2D4D3hiOf5U0W6SvJoCQph,https://api.spotify.com/v1/audio-analysis/2D4D3hiOf5U0W6SvJoCQph,284373,4,4,6270432,284.37332,22050,1,0.19696,271.05814,-6.457,-6.457,117.14,117.14,0.946,4,4,1.0,4,4,0.741,1,1,0.578
spotify:track:7tLtIZclwLWk54PFAyDv5T,0.462,0.385,2,2,-12.173,-12.173,1,1,0.0291,0.635,0.0,0.0682,0.244,61.876,61.877,audio_features,7tLtIZclwLWk54PFAyDv5T,https://api.spotify.com/v1/tracks/7tLtIZclwLWk54PFAyDv5T,https://api.spotify.com/v1/audio-analysis/7tLtIZclwLWk54PFAyDv5T,277600,4,4,6121080,277.6,22050,1,0.29773,267.10495,-12.173,-12.173,61.876,61.877,0.016,4,4,0.989,2,2,0.528,1,1,0.529
spotify:track:2bvzxeD1hPWEYotw40Euq9,0.855,0.461,10,10,-13.096,-13.096,0,0,0.056400000000000006,0.0965,0.0,0.201,0.833,104.963,104.963,audio_features,2bvzxeD1hPWEYotw40Euq9,https://api.spotify.com/v1/tracks/2bvzxeD1hPWEYotw40Euq9,https://api.spotify.com/v1/audio-analysis/2bvzxeD1hPWEYotw40Euq9,210467,4,4,4640790,210.46667,22050,1,0.17855,203.88281,-13.096,-13.096,104.963,104.963,0.612,4,4,1.0,10,10,0.605,0,0,0.588
spotify:track:3EIodfe9XNJJCq9dIYg3ng,0.582,0.397,6,6,-13.099,-13.099,1,1,0.033,0.655,0.0,0.039900000000000005,0.29,143.798,143.798,audio_features,3EIodfe9XNJJCq9dIYg3ng,https://api.spotify.com/v1/tracks/3EIodfe9XNJJCq9dIYg3ng,https://api.spotify.com/v1/audio-analysis/3EIodfe9XNJJCq9dIYg3ng,221867,4,4,4892160,221.86667,22050,1,0.099,205.90875,-13.099,-13.099,143.798,143.798,0.408,4,4,0.94,6,6,0.797,1,1,0.761
spotify:track:5932kbyNt445gDTT2chRUS,0.551,0.291,5,5,-12.544,-12.544,1,1,0.028300000000000002,0.434,3.7800000000000004e-05,0.11,0.0823,119.005,119.005,audio_features,5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/tracks/5932kbyNt445gDTT2chRUS,https://api.spotify.com/v1/audio-analysis/5932kbyNt445gDTT2chRUS,350667,3,3,7732200,350.66666,22050,1,0.08426,338.74432,-12.544,-12.544,119.005,119.005,0.278,3,3,0.997,5,5,0.543,1,1,0.516
spotify:track:00isIFJWVpXIQ8HkGICSQp,0.7020000000000001,0.933,2,2,-11.876,-11.876,1,1,0.0492,0.0519,0.000128,0.155,0.896,115.114,115.114,audio_features,00isIFJWVpXIQ8HkGICSQp,https://api.spotify.com/v1/tracks/00isIFJWVpXIQ8HkGICSQp,https://api.spotify.com/v1/audio-analysis/00isIFJWVpXIQ8HkGICSQp,205533,4,4,4532010,205.53333,22050,1,0.37229,194.51357,-11.876,-11.876,115.114,115.114,0.881,4,4,1.0,2,2,0.343,1,1,0.538
spotify:track:0KhiesN7gLBPEQhKsBmrI1,0.541,0.44,10,10,-11.161,-11.161,0,0,0.0258,0.267,2.33e-06,0.147,0.343,78.299,78.299,audio_features,0KhiesN7gLBPEQhKsBmrI1,https://api.spotify.com/v1/tracks/0KhiesN7gLBPEQhKsBmrI1,https://api.spotify.com/v1/audio-analysis/0KhiesN7gLBPEQhKsBmrI1,262413,4,4,5786214,262.41333,22050,1,0.18599,257.30612,-11.161,-11.161,78.299,78.299,0.239,4,4,1.0,10,10,0.798,0,0,0.814
spotify:track:6JZYMxvcoeLD4IifJPvDux,0.741,0.799,3,3,-4.5600000000000005,-4.56,1,1,0.062,0.23900000000000002,0.0007949999999999999,0.421,0.34800000000000003,131.383,131.383,audio_features,6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/tracks/6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/audio-analysis/6JZYMxvcoeLD4IifJPvDux,280600,4,4,6187230,280.6,22050,1,0.24172,266.50122,-4.5600000000000005,-4.56,131.383,131.383,0.469,4,4,1.0,3,3,0.519,1,1,0.575
spotify:track:528CAH5pTLq86oZ52fHifA,0.629,0.581,4,4,-11.856,-11.856,1,1,0.027,0.513,2.0599999999999998e-06,0.0755,0.359,97.074,97.074,audio_features,528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/tracks/528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/audio-analysis/528CAH5pTLq86oZ52fHifA,338800,4,4,7470540,338.8,22050,1,0.16834,320.41797,-11.856,-11.856,97.074,97.074,0.602,4,4,0.954,4,4,0.838,1,1,0.695
spotify:track:3F2YXxSOC9dPmxXdrh6mYl,0.353,0.20700000000000002,0,0,-14.718,-14.718,0,0,0.030600000000000002,0.656,0.0,0.0874,0.184,144.539,144.539,audio_features,3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/tracks/3F2YXxSOC9dPmxXdrh6mYl,https://api.spotify.com/v1/audio-analysis/3F2YXxSOC9dPmxXdrh6mYl,316040,4,4,6968682,316.04,22050,1,6.60027,299.5142,-14.718,-14.718,144.539,144.539,0.129,4,4,0.826,0,0,0.584,0,0,0.635
spotify:track:2QlPByrmEO9XciNBXCrawR,0.759,0.645,0,0,-13.352,-13.352,1,1,0.027600000000000003,0.07,0.0403,0.09860000000000001,0.9540000000000001,117.254,117.254,audio_features,2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/tracks/2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/audio-analysis/2QlPByrmEO9XciNBXCrawR,320733,4,4,7072170,320.73334,22050,1,0.21406,303.21777,-13.352,-13.352,117.254,117.254,0.984,4,4,1.0,0,0,0.656,1,1,0.555
spotify:track:2nzPzkGP9QSZ1lqvXTfyzT,0.683,0.879,1,1,-9.487,-9.487,0,0,0.0459,0.0955,0.0828,0.448,0.7020000000000001,97.062,97.062,audio_features,2nzPzkGP9QSZ1lqvXTfyzT,https://api.spotify.com/v1/tracks/2nzPzkGP9QSZ1lqvXTfyzT,https://api.spotify.com/v1/audio-analysis/2nzPzkGP9QSZ1lqvXTfyzT,306120,4,4,6749946,306.12,22050,1,0.06744,296.20535,-9.487,-9.487,97.062,97.062,0.632,4,4,1.0,1,1,0.48,0,0,0.487
spotify:track:7snQQk1zcKl8gZ92AnueZW,0.445,0.9520000000000001,6,6,-5.321,-5.321,1,1,0.0522,0.09,0.0843,0.112,0.624,125.304,125.304,audio_features,7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,356067,4,4,7851270,356.06668,22050,1,0.47002,344.5667,-5.321,-5.321,125.304,125.304,0.651,4,4,1.0,6,6,0.601,1,1,0.671
spotify:track:4hObp5bmIJ3PP3cKA9K9GY,0.675,0.166,11,11,-22.602,-22.602,1,1,0.171,0.88,7.14e-05,0.0461,0.747,68.837,68.837,audio_features,4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/tracks/4hObp5bmIJ3PP3cKA9K9GY,https://api.spotify.com/v1/audio-analysis/4hObp5bmIJ3PP3cKA9K9GY,294400,4,4,6491520,294.4,22050,1,2.2059,279.33606,-22.602,-22.602,68.837,68.837,0.301,4,4,0.969,11,11,0.507,1,1,0.504
spotify:track:3Dfy8YIxq89i84t108TvMi,0.59,0.743,0,0,-7.078,-7.078,0,0,0.0347,0.067,0.00093,0.0847,0.41200000000000003,129.79,129.79,audio_features,3Dfy8YIxq89i84t108TvMi,https://api.spotify.com/v1/tracks/3Dfy8YIxq89i84t108TvMi,https://api.spotify.com/v1/audio-analysis/3Dfy8YIxq89i84t108TvMi,346960,4,4,7650468,346.96,22050,1,0.0,329.46213,-7.078,-7.078,129.79,129.79,0.759,4,4,1.0,0,0,0.284,0,0,0.256
spotify:track:4uOKFydzAejjSFqYbv1XPt,0.857,0.468,1,1,-8.53,-8.53,1,1,0.0476,0.0041400000000000005,1.3200000000000002e-05,0.269,0.843,89.119,89.119,audio_features,4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt,183733,4,4,4051320,183.73334,22050,1,0.19147,168.98322,-8.53,-8.53,89.119,89.119,0.419,4,4,0.996,1,1,0.872,1,1,0.569
spotify:track:3BSi5qoJGLab7rn7zfmTPA,0.456,0.243,2,2,-12.19,-12.19,1,1,0.0286,0.41400000000000003,4.45e-06,0.116,0.19,144.13,144.13,audio_features,3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/tracks/3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/audio-analysis/3BSi5qoJGLab7rn7zfmTPA,210347,4,4,4638144,210.34666,22050,1,0.1854,200.63202,-12.19,-12.19,144.13,144.13,0.384,4,4,0.879,2,2,0.761,1,1,0.712
spotify:track:5qHYXcVvc9xsFB2uH7GpMN,0.682,0.635,0,0,-10.05,-10.05,1,1,0.0346,0.00863,0.0,0.137,0.927,115.584,115.584,audio_features,5qHYXcVvc9xsFB2uH7GpMN,https://api.spotify.com/v1/tracks/5qHYXcVvc9xsFB2uH7GpMN,https://api.spotify.com/v1/audio-analysis/5qHYXcVvc9xsFB2uH7GpMN,217693,4,4,4800121,217.69257,22050,1,0.28499,204.14984,-10.05,-10.05,115.584,115.584,0.869,4,4,0.99,0,0,0.652,1,1,0.503
spotify:track:4Qn1QhHhUT01LfpBnC7xnf,0.724,0.907,11,11,-4.78,-4.78,0,0,0.0632,0.0187,4.97e-06,0.0824,0.962,139.016,139.016,audio_features,4Qn1QhHhUT01LfpBnC7xnf,https://api.spotify.com/v1/tracks/4Qn1QhHhUT01LfpBnC7xnf,https://api.spotify.com/v1/audio-analysis/4Qn1QhHhUT01LfpBnC7xnf,244827,4,4,5398428,244.82668,22050,1,0.0,238.84045,-4.78,-4.78,139.016,139.016,0.837,4,4,1.0,11,11,0.904,0,0,0.696
spotify:track:72hcFp4tYkd3dbNA9dZ3Pv,0.555,0.973,9,9,-3.8040000000000003,-3.804,1,1,0.035,0.048,0.0,0.0853,0.805,118.642,118.642,audio_features,72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/tracks/72hcFp4tYkd3dbNA9dZ3Pv,https://api.spotify.com/v1/audio-analysis/72hcFp4tYkd3dbNA9dZ3Pv,316707,4,4,6983382,316.70667,22050,1,0.0,297.90042,-3.8040000000000003,-3.804,118.642,118.642,0.79,4,4,1.0,9,9,0.55,1,1,0.523
spotify:track:7zMMs6D2XAx1kPlM2ibFc8,0.626,0.432,7,7,-11.779,-11.779,1,1,0.0287,0.023100000000000002,0.0033100000000000004,0.184,0.48,150.819,150.819,audio_features,7zMMs6D2XAx1kPlM2ibFc8,https://api.spotify.com/v1/tracks/7zMMs6D2XAx1kPlM2ibFc8,https://api.spotify.com/v1/audio-analysis/7zMMs6D2XAx1kPlM2ibFc8,246067,4,4,5425770,246.06667,22050,1,0.40458,236.23401,-11.779,-11.779,150.819,150.819,0.419,4,4,1.0,7,7,0.382,1,1,0.462
spotify:track:2dEVFDQ9Z9Gyl73yhoKl65,0.553,0.545,9,9,-7.2780000000000005,-7.278,1,1,0.0261,0.385,5.36e-06,0.105,0.201,85.959,85.959,audio_features,2dEVFDQ9Z9Gyl73yhoKl65,https://api.spotify.com/v1/tracks/2dEVFDQ9Z9Gyl73yhoKl65,https://api.spotify.com/v1/audio-analysis/2dEVFDQ9Z9Gyl73yhoKl65,242960,4,4,5357268,242.96,22050,1,0.61655,235.7696,-7.2780000000000005,-7.278,85.959,85.959,0.125,4,4,0.997,9,9,0.421,1,1,0.474
spotify:track:43GS3mtezoIFiuIZCLLiDY,0.531,0.632,6,6,-5.557,-5.557,1,1,0.031200000000000002,0.16,1.1400000000000003e-05,0.364,0.294,140.176,140.176,audio_features,43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/tracks/43GS3mtezoIFiuIZCLLiDY,https://api.spotify.com/v1/audio-analysis/43GS3mtezoIFiuIZCLLiDY,260173,4,4,5736822,260.17334,22050,1,0.30159,253.10912,-5.557,-5.557,140.176,140.176,0.605,4,4,0.986,6,6,0.779,1,1,0.96
spotify:track:0v9kGNjkKdQUdDoBIuiph4,0.753,0.62,9,9,-10.544,-10.544,1,1,0.0524,0.06570000000000001,0.0,0.27,0.676,110.171,110.171,audio_features,0v9kGNjkKdQUdDoBIuiph4,https://api.spotify.com/v1/tracks/0v9kGNjkKdQUdDoBIuiph4,https://api.spotify.com/v1/audio-analysis/0v9kGNjkKdQUdDoBIuiph4,291560,4,4,6428898,291.56,22050,1,0.41184,277.24625,-10.544,-10.544,110.171,110.171,0.812,4,4,0.898,9,9,0.579,1,1,0.441
spotify:track:0vDSWxRlWN0LWsSQdGIPuE,0.5680000000000001,0.912,7,7,-3.25,-3.25,1,1,0.0367,0.299,0.0502,0.0717,0.729,155.514,155.514,audio_features,0vDSWxRlWN0LWsSQdGIPuE,https://api.spotify.com/v1/tracks/0vDSWxRlWN0LWsSQdGIPuE,https://api.spotify.com/v1/audio-analysis/0vDSWxRlWN0LWsSQdGIPuE,204253,4,4,4503786,204.25333,22050,1,0.16834,191.7562,-3.25,-3.25,155.514,155.514,0.326,4,4,1.0,7,7,0.816,1,1,0.673
spotify:track:3RJof5CojqlbgZ5adHw50O,0.248,0.324,9,9,-10.878,-10.878,1,1,0.03,0.274,0.009460000000000001,0.113,0.122,135.786,135.786,audio_features,3RJof5CojqlbgZ5adHw50O,https://api.spotify.com/v1/tracks/3RJof5CojqlbgZ5adHw50O,https://api.spotify.com/v1/audio-analysis/3RJof5CojqlbgZ5adHw50O,238040,4,4,5248782,238.04,22050,1,0.0,221.95374,-10.878,-10.878,135.786,135.786,0.172,4,4,0.714,9,9,0.636,1,1,0.658
spotify:track:5xl5582IihbEZAnfj0xyso,0.769,0.8260000000000001,7,7,-8.252,-8.252,1,1,0.062400000000000004,0.268,0.018600000000000002,0.0684,0.762,95.863,95.863,audio_features,5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/tracks/5xl5582IihbEZAnfj0xyso,https://api.spotify.com/v1/audio-analysis/5xl5582IihbEZAnfj0xyso,251467,4,4,5544840,251.46667,22050,1,0.23751,238.74757,-8.252,-8.252,95.863,95.863,0.98,4,4,1.0,7,7,0.0,1,1,0.063
spotify:track:6PMDILZiYo4YzMBbE0dGK9,0.512,0.588,7,7,-8.591,-8.591,1,1,0.027600000000000003,0.335,0.000806,0.09630000000000001,0.242,144.521,144.521,audio_features,6PMDILZiYo4YzMBbE0dGK9,https://api.spotify.com/v1/tracks/6PMDILZiYo4YzMBbE0dGK9,https://api.spotify.com/v1/audio-analysis/6PMDILZiYo4YzMBbE0dGK9,215147,4,4,4743984,215.14667,22050,1,0.38435,203.11075,-8.591,-8.591,144.521,144.521,0.262,4,4,1.0,7,7,0.658,1,1,0.63
spotify:track:7tJnjRY2js0yXtNUWE4fgF,0.518,0.417,8,8,-13.268,-13.268,1,1,0.0325,0.58,0.0,0.0722,0.311,97.63,97.63,audio_features,7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/tracks/7tJnjRY2js0yXtNUWE4fgF,https://api.spotify.com/v1/audio-analysis/7tJnjRY2js0yXtNUWE4fgF,330267,4,4,7282380,330.26666,22050,1,0.42381,315.4721,-13.268,-13.268,97.63,97.63,0.25,4,4,0.988,8,8,0.865,1,1,0.887
spotify:track:4xiaE15ARCs5CVPA6J8gmC,0.521,0.233,7,7,-13.683,-13.683,1,1,0.025400000000000002,0.635,0.0,0.245,0.4,78.93,78.93,audio_features,4xiaE15ARCs5CVPA6J8gmC,https://api.spotify.com/v1/tracks/4xiaE15ARCs5CVPA6J8gmC,https://api.spotify.com/v1/audio-analysis/4xiaE15ARCs5CVPA6J8gmC,235667,3,3,5196450,235.66667,22050,1,0.0,222.45297,-13.683,-13.683,78.93,78.93,0.292,3,3,0.271,7,7,0.281,1,1,0.485
spotify:track:79LdvxXi5JYUjhnO7v9Fi3,0.634,0.838,2,2,-5.3629999999999995,-5.363,1,1,0.0413,0.0531,8.34e-06,0.0522,0.541,95.011,95.011,audio_features,79LdvxXi5JYUjhnO7v9Fi3,https://api.spotify.com/v1/tracks/79LdvxXi5JYUjhnO7v9Fi3,https://api.spotify.com/v1/audio-analysis/79LdvxXi5JYUjhnO7v9Fi3,237320,4,4,5232906,237.32,22050,1,0.44304,227.07375,-5.3629999999999995,-5.363,95.011,95.011,0.935,4,4,0.975,2,2,0.761,1,1,0.471
spotify:track:4d6eqRtpDX7tydHJGDZUBQ,0.799,0.687,2,2,-5.682,-5.682,1,1,0.0431,0.193,0.000188,0.0307,0.965,108.804,108.804,audio_features,4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/tracks/4d6eqRtpDX7tydHJGDZUBQ,https://api.spotify.com/v1/audio-analysis/4d6eqRtpDX7tydHJGDZUBQ,215773,4,4,4757802,215.77333,22050,1,0.55238,210.55273,-5.682,-5.682,108.804,108.804,0.826,4,4,1.0,2,2,0.803,1,1,0.814
spotify:track:1z3ugFmUKoCzGsI6jdY4Ci,0.625,0.842,5,5,-5.285,-5.285,1,1,0.0376,0.264,2.1200000000000004e-05,0.181,0.26,111.038,111.038,audio_features,1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/tracks/1z3ugFmUKoCzGsI6jdY4Ci,https://api.spotify.com/v1/audio-analysis/1z3ugFmUKoCzGsI6jdY4Ci,342680,4,4,7556094,342.68,22050,1,3.24499,327.2098,-5.285,-5.285,111.038,111.038,0.809,4,4,0.973,5,5,0.157,1,1,0.24
spotify:track:07HqIg8BnB1lJElnw2ZiSR,0.437,0.727,2,2,-5.432,-5.432,1,1,0.029300000000000003,0.053200000000000004,0.0,0.10300000000000001,0.233,73.029,73.029,audio_features,07HqIg8BnB1lJElnw2ZiSR,https://api.spotify.com/v1/tracks/07HqIg8BnB1lJElnw2ZiSR,https://api.spotify.com/v1/audio-analysis/07HqIg8BnB1lJElnw2ZiSR,346587,4,4,7642236,346.58667,22050,1,2.30458,333.77524,-5.432,-5.432,73.029,73.029,0.098,4,4,0.936,2,2,0.496,1,1,0.557
spotify:track:0lmS0Wofcv7B7uFYssSKta,0.7020000000000001,0.891,2,2,-7.873,-7.873,1,1,0.0446,0.185,0.0453,0.0712,0.748,119.963,119.963,audio_features,0lmS0Wofcv7B7uFYssSKta,https://api.spotify.com/v1/tracks/0lmS0Wofcv7B7uFYssSKta,https://api.spotify.com/v1/audio-analysis/0lmS0Wofcv7B7uFYssSKta,300467,4,4,6625290,300.46667,22050,1,0.25306,284.4967,-7.873,-7.873,119.963,119.963,0.905,4,4,1.0,2,2,0.149,1,1,0.399
spotify:track:6e3O5XkMEhMAatdKnOlZPh,0.433,0.798,1,1,-3.6029999999999998,-3.603,0,0,0.0805,0.0315,0.0019600000000000004,0.048,0.584,168.247,168.247,audio_features,6e3O5XkMEhMAatdKnOlZPh,https://api.spotify.com/v1/tracks/6e3O5XkMEhMAatdKnOlZPh,https://api.spotify.com/v1/audio-analysis/6e3O5XkMEhMAatdKnOlZPh,212348,4,4,4682276,212.34811,22050,1,0.07959,205.3921,-3.6029999999999998,-3.603,168.247,168.247,0.21,4,4,0.971,1,1,0.346,0,0,0.499
spotify:track:2Pxqs0WmxxHTV5QaTdmt3Q,0.51,0.458,10,10,-7.566,-7.566,1,1,0.028900000000000002,0.551,0.0,0.0853,0.177,123.694,123.694,audio_features,2Pxqs0WmxxHTV5QaTdmt3Q,https://api.spotify.com/v1/tracks/2Pxqs0WmxxHTV5QaTdmt3Q,https://api.spotify.com/v1/audio-analysis/2Pxqs0WmxxHTV5QaTdmt3Q,293853,4,4,6479460,293.85306,22050,1,2.28717,282.6391,-7.566,-7.566,123.694,123.694,0.381,4,4,0.934,10,10,0.758,1,1,0.723
spotify:track:1cy5US2dffz6QGBAIzOGkq,0.597,0.28200000000000003,11,11,-17.23,-17.23,1,1,0.0256,0.28500000000000003,0.0,0.105,0.301,134.797,134.797,audio_features,1cy5US2dffz6QGBAIzOGkq,https://api.spotify.com/v1/tracks/1cy5US2dffz6QGBAIzOGkq,https://api.spotify.com/v1/audio-analysis/1cy5US2dffz6QGBAIzOGkq,263933,4,4,5819730,263.93332,22050,1,5.69469,253.97986,-17.23,-17.23,134.797,134.797,0.225,4,4,0.923,11,11,0.907,1,1,0.699
spotify:track:4V87hYB94wu8DFtd901riK,0.5720000000000001,0.914,8,8,-8.436,-8.436,1,1,0.031100000000000003,0.0717,0.00776,0.319,0.843,108.991,108.991,audio_features,4V87hYB94wu8DFtd901riK,https://api.spotify.com/v1/tracks/4V87hYB94wu8DFtd901riK,https://api.spotify.com/v1/audio-analysis/4V87hYB94wu8DFtd901riK,254467,4,4,5610990,254.46667,22050,1,0.54567,243.5425,-8.436,-8.436,108.991,108.991,0.78,4,4,1.0,8,8,0.348,1,1,0.485
