Track URI,Song,Artist URI(s),Artist,Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights,Date,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,spotify:album:555qwe1qUgLdee80TZ2CQt,I Love Rock 'N' Roll (Expanded Edition),spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,1981-11-18,https://i.scdn.co/image/ab67616d0000b2733c73b2e0a6aa490736f19751,1,1,175173,https://p.scdn.co/mp3-preview/931dee7b6bcc7c60edc631ff1892e363a47fe222?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,USBH18100118,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"glam punk,rock",0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,4.0,,Legacy Recordings,"P (P) 1981 Blackheart Records Group, under exclusive license to Sony Music Entertainment",1982-04-14,1,1,1,11,https://charts-static.billboard.com/img/1981/12/joan-jett-the-blackhearts-rqx-iloverocknroll-n20-180x180.jpg
spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,spotify:album:555qwe1qUgLdee80TZ2CQt,I Love Rock 'N' Roll (Expanded Edition),spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,1981-11-18,https://i.scdn.co/image/ab67616d0000b2733c73b2e0a6aa490736f19751,1,1,175173,https://p.scdn.co/mp3-preview/931dee7b6bcc7c60edc631ff1892e363a47fe222?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,USBH18100118,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"glam punk,rock",0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,4.0,,Legacy Recordings,"P (P) 1981 Blackheart Records Group, under exclusive license to Sony Music Entertainment",1982-04-21,1,1,1,12,https://charts-static.billboard.com/img/1981/12/joan-jett-the-blackhearts-rqx-iloverocknroll-n20-180x180.jpg
spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,spotify:album:555qwe1qUgLdee80TZ2CQt,I Love Rock 'N' Roll (Expanded Edition),spotify:artist:1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,1981-11-18,https://i.scdn.co/image/ab67616d0000b2733c73b2e0a6aa490736f19751,1,1,175173,https://p.scdn.co/mp3-preview/931dee7b6bcc7c60edc631ff1892e363a47fe222?cid=9950ac751e34487dbbe027c4fd7f8e99,False,81,USBH18100118,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"glam punk,rock",0.535,0.716,4.0,-5.025,1.0,0.0431,0.326,0.0,0.659,0.901,94.379,4.0,,Legacy Recordings,"P (P) 1981 Blackheart Records Group, under exclusive license to Sony Music Entertainment",1982-04-28,1,1,1,13,https://charts-static.billboard.com/img/1981/12/joan-jett-the-blackhearts-rqx-iloverocknroll-n20-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-01-15,1,3,1,5,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-01-22,1,1,1,6,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-01-29,1,1,1,7,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-02-05,1,1,1,8,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-02-12,1,1,1,9,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-02-19,1,1,1,10,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-02-26,1,1,1,11,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-03-04,1,1,1,12,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-03-11,1,1,1,13,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-03-18,1,1,1,14,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0nbXyq5TXYPCO7pr3N8S4I,The Box,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,spotify:album:52u4anZbHd6UInnmHRFzba,Please Excuse Me for Being Antisocial,spotify:artist:757aE44tKEUQEqRuT6GnEB,Roddy Ricch,2019-12-06,https://i.scdn.co/image/ab67616d0000b273600adbc750285ea1a8da249f,1,2,196652,https://p.scdn.co/mp3-preview/6306fda4df77cbcaf47c8b9fa3575ce457504c9c?cid=9950ac751e34487dbbe027c4fd7f8e99,True,85,USAT21906978,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"melodic rap,rap,trap",0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,4.0,,Atlantic Records,"C © 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2019 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company",2020-03-25,1,1,1,15,https://charts-static.billboard.com/img/2018/11/roddy-ricch-zyg-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-08-14,1,2,1,6,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-08-21,1,1,1,7,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-08-28,1,1,1,8,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-09-04,1,1,1,9,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-09-11,1,1,1,10,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-09-18,1,1,1,11,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-09-25,1,1,1,12,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-10-16,1,2,1,15,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-10-23,1,1,1,16,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
spotify:track:0ARK753YaiJbpLUk7z5yIM,Dilemma,"spotify:artist:2gBjLmx6zQnFGQJCAQpRgw, spotify:artist:3AuMNF8rQAKOzjYppFNAoB","Nelly, Kelly Rowland",spotify:album:4HUUHHXBXImwksfbSPqE7q,Nellyville,spotify:artist:2gBjLmx6zQnFGQJCAQpRgw,Nelly,2002-06-25,https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f,1,10,289160,https://p.scdn.co/mp3-preview/166e4018942f444036157420ef0ba2cb804cc6e5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USUR10200370,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dance pop,gangster rap,hip hop,pop rap,rap,st louis rap,urban contemporary,atl hip hop,dance pop,hip pop,r&b,urban contemporary",0.727,0.552,2.0,-8.074,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,4.0,,Motown,"C © 2002 Universal Records, a Division of UMG Recordings, Inc., P ℗ 2002 Universal Motown Records, a division of UMG Recordings, Inc.",2002-10-30,1,1,1,17,https://charts-static.billboard.com/img/2002/07/nelly-yua-dilemma-npl-180x180.jpg
