Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL,Track URI,Artist URI(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
2018-08-22,In My Feelings,Drake,1,1,1,7,https://charts-static.billboard.com/img/2018/07/drake-04g-in-my-feelings-591-180x180.jpg,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:1ATL5GLyefJaxhQzSPVrLX,Scorpion,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,2018-06-29,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,2,9,217925,https://p.scdn.co/mp3-preview/4199bf3a56612f4fbdbd13da55d380af4c11e319?cid=9950ac751e34487dbbe027c4fd7f8e99,True,79,USCM51800206,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,4.0,,Cash Money/Drake LP6,"C © 2018 Young Money/Cash Money Records, P ℗ 2018 Young Money/Cash Money Records"
2018-08-29,In My Feelings,Drake,1,1,1,8,https://charts-static.billboard.com/img/2018/07/drake-04g-in-my-feelings-591-180x180.jpg,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:1ATL5GLyefJaxhQzSPVrLX,Scorpion,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,2018-06-29,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,2,9,217925,https://p.scdn.co/mp3-preview/4199bf3a56612f4fbdbd13da55d380af4c11e319?cid=9950ac751e34487dbbe027c4fd7f8e99,True,79,USCM51800206,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,4.0,,Cash Money/Drake LP6,"C © 2018 Young Money/Cash Money Records, P ℗ 2018 Young Money/Cash Money Records"
2018-09-05,In My Feelings,Drake,1,1,1,9,https://charts-static.billboard.com/img/2018/07/drake-04g-in-my-feelings-591-180x180.jpg,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:1ATL5GLyefJaxhQzSPVrLX,Scorpion,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,2018-06-29,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,2,9,217925,https://p.scdn.co/mp3-preview/4199bf3a56612f4fbdbd13da55d380af4c11e319?cid=9950ac751e34487dbbe027c4fd7f8e99,True,79,USCM51800206,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,4.0,,Cash Money/Drake LP6,"C © 2018 Young Money/Cash Money Records, P ℗ 2018 Young Money/Cash Money Records"
2018-09-12,In My Feelings,Drake,1,1,1,10,https://charts-static.billboard.com/img/2018/07/drake-04g-in-my-feelings-591-180x180.jpg,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:1ATL5GLyefJaxhQzSPVrLX,Scorpion,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,2018-06-29,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,2,9,217925,https://p.scdn.co/mp3-preview/4199bf3a56612f4fbdbd13da55d380af4c11e319?cid=9950ac751e34487dbbe027c4fd7f8e99,True,79,USCM51800206,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,4.0,,Cash Money/Drake LP6,"C © 2018 Young Money/Cash Money Records, P ℗ 2018 Young Money/Cash Money Records"
2018-09-19,In My Feelings,Drake,1,1,1,11,https://charts-static.billboard.com/img/2018/07/drake-04g-in-my-feelings-591-180x180.jpg,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,spotify:artist:3TVXtAsR1Inumwj472S9r4,spotify:album:1ATL5GLyefJaxhQzSPVrLX,Scorpion,spotify:artist:3TVXtAsR1Inumwj472S9r4,Drake,2018-06-29,https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5,2,9,217925,https://p.scdn.co/mp3-preview/4199bf3a56612f4fbdbd13da55d380af4c11e319?cid=9950ac751e34487dbbe027c4fd7f8e99,True,79,USCM51800206,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"canadian hip hop,canadian pop,hip hop,rap,toronto rap",0.835,0.626,1.0,-5.833,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,4.0,,Cash Money/Drake LP6,"C © 2018 Young Money/Cash Money Records, P ℗ 2018 Young Money/Cash Money Records"
2019-01-09,Without Me,Halsey,1,2,1,13,https://charts-static.billboard.com/img/2018/10/halsey-000-without-me-fsb-180x180.jpg,spotify:track:5p7ujcrUXASCNwRaWNHR1C,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:album:0zzrCTzvL4ZmR42xF46Afm,Without Me,spotify:artist:26VFTg2z8YR0cCuwLzESi2,Halsey,2018-10-04,https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559,1,1,201660,https://p.scdn.co/mp3-preview/f689e4e6d50fa889f3fdc9a726ec5ed2c76477f6?cid=9950ac751e34487dbbe027c4fd7f8e99,True,78,USUM71813499,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"electropop,etherpop,indie poptimism,pop",0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4.0,,Capitol Records,"C © 2018 Capitol Records, LLC, P ℗ 2018 Capitol Records, LLC"
2019-01-23,Without Me,Halsey,1,2,1,15,https://charts-static.billboard.com/img/2018/10/halsey-000-without-me-fsb-180x180.jpg,spotify:track:5p7ujcrUXASCNwRaWNHR1C,spotify:artist:26VFTg2z8YR0cCuwLzESi2,spotify:album:0zzrCTzvL4ZmR42xF46Afm,Without Me,spotify:artist:26VFTg2z8YR0cCuwLzESi2,Halsey,2018-10-04,https://i.scdn.co/image/ab67616d0000b273c42acc1b86597285c2c79559,1,1,201660,https://p.scdn.co/mp3-preview/f689e4e6d50fa889f3fdc9a726ec5ed2c76477f6?cid=9950ac751e34487dbbe027c4fd7f8e99,True,78,USUM71813499,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"electropop,etherpop,indie poptimism,pop",0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,4.0,,Capitol Records,"C © 2018 Capitol Records, LLC, P ℗ 2018 Capitol Records, LLC"
2019-03-13,Sucker,Jonas Brothers,1,1,1,-,https://charts-static.billboard.com/img/2019/03/jonas-brothers-8dr-sucker-1yg-180x180.jpg,spotify:track:4y3OI86AEP6PQoDE6olYhO,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,spotify:album:4W0r9HOcuCC6Vh7aze2hwi,Sucker,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2019-03-01,https://i.scdn.co/image/ab67616d0000b273c85bf1709e11b6a288925b26,1,1,181040,,False,7,USUG11900515,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"boy band,pop",0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,4.0,,Jonas Brothers Recording,"C © 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
2019-03-13,Sucker,Jonas Brothers,1,1,1,-,https://charts-static.billboard.com/img/2019/03/jonas-brothers-8dr-sucker-1yg-180x180.jpg,spotify:track:22vgEDb5hykfaTwLuskFGD,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,spotify:album:1Uf67JAtkVWfdydzFFqNF2,Happiness Begins,spotify:artist:7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,2019-06-07,https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597,1,1,181026,https://p.scdn.co/mp3-preview/7a486bf71e7c934be7b84f145bf8abf8303143db?cid=9950ac751e34487dbbe027c4fd7f8e99,False,84,USUG11900515,spotify:user:bradnumber1,2021-11-11T04:12:51Z,"boy band,pop",0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,4.0,,Jonas Brothers Recording,"C © 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
2019-09-04,Truth Hurts,Lizzo,1,3,1,17,https://charts-static.billboard.com/img/2019/05/lizzo-w3u-truth-hurts-tmm-180x180.jpg,spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,spotify:artist:56oDRnqbIiwx4mymNEv7dS,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Cuz I Love You (Deluxe),spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,2019-04-18,https://i.scdn.co/image/ab67616d0000b27368e9160f7c5496107c576157,1,13,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,USAT21905494,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"escape room,minnesota hip hop,pop,trap queen",0.713,0.626,4.0,-2.891,0.0,0.124,0.111,0.0,0.126,0.39,158.08,4.0,,Nice Life/Atlantic,"C © 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
2019-09-11,Truth Hurts,Lizzo,1,1,1,18,https://charts-static.billboard.com/img/2019/05/lizzo-w3u-truth-hurts-tmm-180x180.jpg,spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,spotify:artist:56oDRnqbIiwx4mymNEv7dS,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Cuz I Love You (Deluxe),spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,2019-04-18,https://i.scdn.co/image/ab67616d0000b27368e9160f7c5496107c576157,1,13,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,USAT21905494,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"escape room,minnesota hip hop,pop,trap queen",0.713,0.626,4.0,-2.891,0.0,0.124,0.111,0.0,0.126,0.39,158.08,4.0,,Nice Life/Atlantic,"C © 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
2019-09-18,Truth Hurts,Lizzo,1,1,1,19,https://charts-static.billboard.com/img/2019/05/lizzo-w3u-truth-hurts-tmm-180x180.jpg,spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,spotify:artist:56oDRnqbIiwx4mymNEv7dS,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Cuz I Love You (Deluxe),spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,2019-04-18,https://i.scdn.co/image/ab67616d0000b27368e9160f7c5496107c576157,1,13,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,USAT21905494,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"escape room,minnesota hip hop,pop,trap queen",0.713,0.626,4.0,-2.891,0.0,0.124,0.111,0.0,0.126,0.39,158.08,4.0,,Nice Life/Atlantic,"C © 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
2019-09-25,Truth Hurts,Lizzo,1,1,1,20,https://charts-static.billboard.com/img/2019/05/lizzo-w3u-truth-hurts-tmm-180x180.jpg,spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,spotify:artist:56oDRnqbIiwx4mymNEv7dS,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Cuz I Love You (Deluxe),spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,2019-04-18,https://i.scdn.co/image/ab67616d0000b27368e9160f7c5496107c576157,1,13,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,USAT21905494,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"escape room,minnesota hip hop,pop,trap queen",0.713,0.626,4.0,-2.891,0.0,0.124,0.111,0.0,0.126,0.39,158.08,4.0,,Nice Life/Atlantic,"C © 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
2019-10-02,Truth Hurts,Lizzo,1,1,1,21,https://charts-static.billboard.com/img/2019/05/lizzo-w3u-truth-hurts-tmm-180x180.jpg,spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,spotify:artist:56oDRnqbIiwx4mymNEv7dS,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Cuz I Love You (Deluxe),spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,2019-04-18,https://i.scdn.co/image/ab67616d0000b27368e9160f7c5496107c576157,1,13,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,USAT21905494,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"escape room,minnesota hip hop,pop,trap queen",0.713,0.626,4.0,-2.891,0.0,0.124,0.111,0.0,0.126,0.39,158.08,4.0,,Nice Life/Atlantic,"C © 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
2019-10-09,Truth Hurts,Lizzo,1,1,1,22,https://charts-static.billboard.com/img/2019/05/lizzo-w3u-truth-hurts-tmm-180x180.jpg,spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,spotify:artist:56oDRnqbIiwx4mymNEv7dS,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Cuz I Love You (Deluxe),spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,2019-04-18,https://i.scdn.co/image/ab67616d0000b27368e9160f7c5496107c576157,1,13,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,USAT21905494,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"escape room,minnesota hip hop,pop,trap queen",0.713,0.626,4.0,-2.891,0.0,0.124,0.111,0.0,0.126,0.39,158.08,4.0,,Nice Life/Atlantic,"C © 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
2019-10-16,HIGHEST IN THE ROOM,Travis Scott,1,1,1,-,https://charts-static.billboard.com/img/2019/10/travis-scott-lu8-highestintheroom-1tw-180x180.jpg,spotify:track:3eekarcy7kvN4yt5ZFzltW,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,spotify:album:2uDTi1PlpSpvAv7IRAoAEU,HIGHEST IN THE ROOM,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2019-10-04,https://i.scdn.co/image/ab67616d0000b273e42b5fea4ac4c3d6328b622b,1,1,175720,https://p.scdn.co/mp3-preview/387b31c31b72f0c16e33d0c78bab869b0a0f4eb3?cid=9950ac751e34487dbbe027c4fd7f8e99,True,86,USSM11904276,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"hip hop,rap,slap house",0.598,0.427,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,4.0,,Cactus Jack / Epic,P (P) 2019 Epic Records. With Cactus Jack.
2019-10-23,Truth Hurts,Lizzo,1,2,1,24,https://charts-static.billboard.com/img/2019/05/lizzo-w3u-truth-hurts-tmm-180x180.jpg,spotify:track:2DJpq0JJbGiBuQ3S5TDpPD,spotify:artist:56oDRnqbIiwx4mymNEv7dS,spotify:album:6Rct4zM36bjIH5kF2PZ5nj,Cuz I Love You (Deluxe),spotify:artist:56oDRnqbIiwx4mymNEv7dS,Lizzo,2019-04-18,https://i.scdn.co/image/ab67616d0000b27368e9160f7c5496107c576157,1,13,173306,https://p.scdn.co/mp3-preview/3e65edc0284eeb937793404c4d8c4bd94de3f26b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,25,USAT21905494,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"escape room,minnesota hip hop,pop,trap queen",0.713,0.626,4.0,-2.891,0.0,0.124,0.111,0.0,0.126,0.39,158.08,4.0,,Nice Life/Atlantic,"C © 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2019 Nice Life Recording Company and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
2019-10-30,Someone You Loved,Lewis Capaldi,1,3,1,24,https://charts-static.billboard.com/img/2019/03/lewis-capaldi-j7n-someoneyouloved-em0-180x180.jpg,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,spotify:album:0NVQ9k3wKmuK6T02lLMl6y,Breach,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2018-11-08,https://i.scdn.co/image/ab67616d0000b273b280aea74eef855675d7b93b,1,3,182160,https://p.scdn.co/mp3-preview/1180be3a0d0d27d51eebdec177622d47c37858dc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,DEUM71807062,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"pop,uk pop",0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0,,Vertigo Berlin,"C © 2018 Universal Music GmbH, P ℗ 2018 Universal Music GmbH"
2019-10-30,Someone You Loved,Lewis Capaldi,1,3,1,24,https://charts-static.billboard.com/img/2019/03/lewis-capaldi-j7n-someoneyouloved-em0-180x180.jpg,spotify:track:0vGWBo1b6KyE9klUQfxqwJ,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,spotify:album:2wiPF3m0ylst0JSk1IvZL8,Divinely Uninspired To A Hellish Extent (Extended Edition),spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2019-11-22,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4,1,4,182173,https://p.scdn.co/mp3-preview/1180be3a0d0d27d51eebdec177622d47c37858dc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,DEUM71807062,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"pop,uk pop",0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0,,Vertigo Berlin,"C © 2019 Universal Music GmbH, P ℗ 2019 Universal Music GmbH"
2019-11-06,Lose You To Love Me,Selena Gomez,1,15,1,2,https://charts-static.billboard.com/img/2019/11/selena-gomez-lkr-lose-you-to-love-me-ygt-180x180.jpg,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,spotify:album:3tBkjgxDqAwss76O1YHsSY,Lose You To Love Me,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,2019-10-23,https://i.scdn.co/image/ab67616d0000b2731802a56bb1927590b91677bd,1,1,206458,https://p.scdn.co/mp3-preview/49b7dbbb7d6d873d96723d26b3b03c28c19bb76c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,USUM71918727,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"pop,post-teen pop",0.505,0.34,4.0,-9.005,1.0,0.0438,0.576,0.0,0.21,0.0916,101.993,4.0,,Interscope Records,"C © 2019 Interscope Records, P ℗ 2019 Interscope Records"
2019-11-13,Someone You Loved,Lewis Capaldi,1,2,1,26,https://charts-static.billboard.com/img/2019/03/lewis-capaldi-j7n-someoneyouloved-em0-180x180.jpg,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,spotify:album:0NVQ9k3wKmuK6T02lLMl6y,Breach,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2018-11-08,https://i.scdn.co/image/ab67616d0000b273b280aea74eef855675d7b93b,1,3,182160,https://p.scdn.co/mp3-preview/1180be3a0d0d27d51eebdec177622d47c37858dc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,DEUM71807062,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"pop,uk pop",0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0,,Vertigo Berlin,"C © 2018 Universal Music GmbH, P ℗ 2018 Universal Music GmbH"
2019-11-13,Someone You Loved,Lewis Capaldi,1,2,1,26,https://charts-static.billboard.com/img/2019/03/lewis-capaldi-j7n-someoneyouloved-em0-180x180.jpg,spotify:track:0vGWBo1b6KyE9klUQfxqwJ,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,spotify:album:2wiPF3m0ylst0JSk1IvZL8,Divinely Uninspired To A Hellish Extent (Extended Edition),spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2019-11-22,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4,1,4,182173,https://p.scdn.co/mp3-preview/1180be3a0d0d27d51eebdec177622d47c37858dc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,DEUM71807062,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"pop,uk pop",0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0,,Vertigo Berlin,"C © 2019 Universal Music GmbH, P ℗ 2019 Universal Music GmbH"
2019-11-20,Someone You Loved,Lewis Capaldi,1,1,1,27,https://charts-static.billboard.com/img/2019/03/lewis-capaldi-j7n-someoneyouloved-em0-180x180.jpg,spotify:track:2TIlqbIneP0ZY1O0EzYLlc,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,spotify:album:0NVQ9k3wKmuK6T02lLMl6y,Breach,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2018-11-08,https://i.scdn.co/image/ab67616d0000b273b280aea74eef855675d7b93b,1,3,182160,https://p.scdn.co/mp3-preview/1180be3a0d0d27d51eebdec177622d47c37858dc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,DEUM71807062,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"pop,uk pop",0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0,,Vertigo Berlin,"C © 2018 Universal Music GmbH, P ℗ 2018 Universal Music GmbH"
2019-11-20,Someone You Loved,Lewis Capaldi,1,1,1,27,https://charts-static.billboard.com/img/2019/03/lewis-capaldi-j7n-someoneyouloved-em0-180x180.jpg,spotify:track:0vGWBo1b6KyE9klUQfxqwJ,spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,spotify:album:2wiPF3m0ylst0JSk1IvZL8,Divinely Uninspired To A Hellish Extent (Extended Edition),spotify:artist:4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,2019-11-22,https://i.scdn.co/image/ab67616d0000b2737b9639babbe96e25071ec1d4,1,4,182173,https://p.scdn.co/mp3-preview/1180be3a0d0d27d51eebdec177622d47c37858dc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,DEUM71807062,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"pop,uk pop",0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,4.0,,Vertigo Berlin,"C © 2019 Universal Music GmbH, P ℗ 2019 Universal Music GmbH"
2019-11-27,Circles,Post Malone,1,2,1,12,https://charts-static.billboard.com/img/2019/09/post-malone-8b5-circles-sb0-180x180.jpg,spotify:track:21jGcNKet2qwijlDFuPiPb,spotify:artist:246dkjvS1zLTtiykXe5h60,spotify:album:4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,2019-09-06,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,1,6,215280,https://p.scdn.co/mp3-preview/193a0924b0f73d211131bf2fb0bddb7202176202?cid=9950ac751e34487dbbe027c4fd7f8e99,False,90,USUM71915699,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dfw rap,melodic rap,pop,rap",0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,4.0,,Republic Records,"C © 2019 Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Republic Records, a division of UMG Recordings, Inc."
2019-11-27,Circles,Post Malone,1,2,1,12,https://charts-static.billboard.com/img/2019/09/post-malone-8b5-circles-sb0-180x180.jpg,spotify:track:4VginDwYTP2eaHJzO0QMjG,spotify:artist:246dkjvS1zLTtiykXe5h60,spotify:album:75n7rjlC1fxezRtoMQmtL5,Circles,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,2019-08-30,https://i.scdn.co/image/ab67616d0000b2732919189f53d1f4ca51ac0aa9,1,1,214906,,False,1,USUM71915699,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dfw rap,melodic rap,pop,rap",0.704,0.758,0.0,-3.537,1.0,0.0402,0.233,0.00144,0.0924,0.534,120.003,4.0,,Republic Records,"C © 2019 Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Republic Records, a division of UMG Recordings, Inc."
2019-12-04,Circles,Post Malone,1,1,1,13,https://charts-static.billboard.com/img/2019/09/post-malone-8b5-circles-sb0-180x180.jpg,spotify:track:21jGcNKet2qwijlDFuPiPb,spotify:artist:246dkjvS1zLTtiykXe5h60,spotify:album:4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,spotify:artist:246dkjvS1zLTtiykXe5h60,Post Malone,2019-09-06,https://i.scdn.co/image/ab67616d0000b2739478c87599550dd73bfa7e02,1,6,215280,https://p.scdn.co/mp3-preview/193a0924b0f73d211131bf2fb0bddb7202176202?cid=9950ac751e34487dbbe027c4fd7f8e99,False,90,USUM71915699,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"dfw rap,melodic rap,pop,rap",0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,4.0,,Republic Records,"C © 2019 Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Republic Records, a division of UMG Recordings, Inc."
