date,rank,Song,Artist,last-week,peak-rank,weeks-on-board,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,track_id,type
2006-08-05,1,Promiscuous,Nelly Furtado Featuring Timbaland,1.0,1,12,spotify:track:2gam98EZKrF9XuOkU13ApN,0.808,0.97,10.0,-6.098,0.0,0.0504,0.0573,6.170000000000001e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293.0,4.0,5342568.0,242.29333,22050.0,1.0,0.0,237.46468,0.829,1.0,0.437,0.513,,
2006-07-29,1,Promiscuous,Nelly Furtado Featuring Timbaland,1.0,1,11,spotify:track:2gam98EZKrF9XuOkU13ApN,0.808,0.97,10.0,-6.098,0.0,0.0504,0.0573,6.170000000000001e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293.0,4.0,5342568.0,242.29333,22050.0,1.0,0.0,237.46468,0.829,1.0,0.437,0.513,,
2006-07-22,1,Promiscuous,Nelly Furtado Featuring Timbaland,1.0,1,10,spotify:track:2gam98EZKrF9XuOkU13ApN,0.808,0.97,10.0,-6.098,0.0,0.0504,0.0573,6.170000000000001e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293.0,4.0,5342568.0,242.29333,22050.0,1.0,0.0,237.46468,0.829,1.0,0.437,0.513,,
2006-07-15,1,Promiscuous,Nelly Furtado Featuring Timbaland,1.0,1,9,spotify:track:2gam98EZKrF9XuOkU13ApN,0.808,0.97,10.0,-6.098,0.0,0.0504,0.0573,6.170000000000001e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293.0,4.0,5342568.0,242.29333,22050.0,1.0,0.0,237.46468,0.829,1.0,0.437,0.513,,
2006-07-08,1,Promiscuous,Nelly Furtado Featuring Timbaland,3.0,1,8,spotify:track:2gam98EZKrF9XuOkU13ApN,0.808,0.97,10.0,-6.098,0.0,0.0504,0.0573,6.170000000000001e-05,0.154,0.868,114.328,2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/tracks/2gam98EZKrF9XuOkU13ApN,https://api.spotify.com/v1/audio-analysis/2gam98EZKrF9XuOkU13ApN,242293.0,4.0,5342568.0,242.29333,22050.0,1.0,0.0,237.46468,0.829,1.0,0.437,0.513,,
2006-07-01,1,Do I Make You Proud,Taylor Hicks,,1,1,spotify:track:2jv9Ppwz9u3lqWfXV0q2sW,0.463,0.524,1.0,-8.207,1.0,0.0316,0.026,0.0,0.102,0.308,144.055,2jv9Ppwz9u3lqWfXV0q2sW,https://api.spotify.com/v1/tracks/2jv9Ppwz9u3lqWfXV0q2sW,https://api.spotify.com/v1/audio-analysis/2jv9Ppwz9u3lqWfXV0q2sW,248693.0,4.0,5483688.0,248.69333,22050.0,1.0,0.34839,239.29906,0.378,1.0,0.569,0.7,,
2006-06-24,1,Hips Don't Lie,Shakira Featuring Wyclef Jean,1.0,1,13,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.8240000000000001,10.0,-5.892,0.0,0.0707,0.284,0.0,0.405,0.758,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093.0,4.0,4808958.0,218.09332,22050.0,1.0,0.20317,212.28844,0.49,1.0,0.582,0.674,,
2006-06-17,1,Hips Don't Lie,Shakira Featuring Wyclef Jean,9.0,1,12,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,0.778,0.8240000000000001,10.0,-5.892,0.0,0.0707,0.284,0.0,0.405,0.758,100.024,3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093.0,4.0,4808958.0,218.09332,22050.0,1.0,0.20317,212.28844,0.49,1.0,0.582,0.674,,
2006-06-10,1,Ridin',Chamillionaire Featuring Krayzie Bone,1.0,1,15,spotify:track:3kZoay4ANo86ehb6s4RwS9,0.788,0.799,8.0,-4.68,0.0,0.0993,0.189,0.0,0.3,0.835,143.051,3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9,303053.0,4.0,6682326.0,303.05334,22050.0,1.0,0.0,297.39536,0.63,1.0,0.215,0.301,,
2006-06-03,1,Ridin',Chamillionaire Featuring Krayzie Bone,3.0,1,14,spotify:track:3kZoay4ANo86ehb6s4RwS9,0.788,0.799,8.0,-4.68,0.0,0.0993,0.189,0.0,0.3,0.835,143.051,3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/tracks/3kZoay4ANo86ehb6s4RwS9,https://api.spotify.com/v1/audio-analysis/3kZoay4ANo86ehb6s4RwS9,303053.0,4.0,6682326.0,303.05334,22050.0,1.0,0.0,297.39536,0.63,1.0,0.215,0.301,,
2006-05-27,1,SOS,Rihanna,1.0,1,14,spotify:track:30cSNer6TV8x2utjULVeQ5,0.677,0.671,7.0,-4.905,1.0,0.0361,0.004,5.0700000000000006e-05,0.413,0.527,137.046,30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920.0,4.0,5268186.0,238.92,22050.0,1.0,0.15111,238.92,0.797,0.993,0.383,0.0,,
2006-05-20,1,SOS,Rihanna,1.0,1,13,spotify:track:30cSNer6TV8x2utjULVeQ5,0.677,0.671,7.0,-4.905,1.0,0.0361,0.004,5.0700000000000006e-05,0.413,0.527,137.046,30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920.0,4.0,5268186.0,238.92,22050.0,1.0,0.15111,238.92,0.797,0.993,0.383,0.0,,
2006-05-13,1,SOS,Rihanna,34.0,1,12,spotify:track:30cSNer6TV8x2utjULVeQ5,0.677,0.671,7.0,-4.905,1.0,0.0361,0.004,5.0700000000000006e-05,0.413,0.527,137.046,30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/tracks/30cSNer6TV8x2utjULVeQ5,https://api.spotify.com/v1/audio-analysis/30cSNer6TV8x2utjULVeQ5,238920.0,4.0,5268186.0,238.92,22050.0,1.0,0.15111,238.92,0.797,0.993,0.383,0.0,,
2006-05-06,1,Bad Day,Daniel Powter,1.0,1,11,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640.0,4.0,5151762.0,233.64,22050.0,1.0,0.35469,221.82603,0.543,1.0,0.773,0.708,,
2006-04-29,1,Bad Day,Daniel Powter,1.0,1,10,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640.0,4.0,5151762.0,233.64,22050.0,1.0,0.35469,221.82603,0.543,1.0,0.773,0.708,,
2006-04-22,1,Bad Day,Daniel Powter,1.0,1,9,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640.0,4.0,5151762.0,233.64,22050.0,1.0,0.35469,221.82603,0.543,1.0,0.773,0.708,,
2006-04-15,1,Bad Day,Daniel Powter,1.0,1,8,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640.0,4.0,5151762.0,233.64,22050.0,1.0,0.35469,221.82603,0.543,1.0,0.773,0.708,,
2006-04-08,1,Bad Day,Daniel Powter,2.0,1,7,spotify:track:0mUyMawtxj1CJ76kn9gIZK,0.599,0.785,3.0,-4.013,1.0,0.0309,0.448,0.00336,0.151,0.52,140.046,0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640.0,4.0,5151762.0,233.64,22050.0,1.0,0.35469,221.82603,0.543,1.0,0.773,0.708,,
2006-04-01,1,Temperature,Sean Paul,2.0,1,11,spotify:track:0k2GOhqsrxDTAbFFSdNJjT,0.951,0.6000000000000001,0.0,-4.675,0.0,0.0685,0.106,0.0,0.0712,0.8220000000000001,125.04,0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,https://api.spotify.com/v1/audio-analysis/0k2GOhqsrxDTAbFFSdNJjT,218573.0,4.0,4819542.0,218.57333,22050.0,1.0,0.4702,214.39565,0.908,1.0,0.215,0.295,,
2006-03-25,1,So Sick,Ne-Yo,1.0,1,16,spotify:track:6brl7bwOHmGFkNw3MBqssT,0.452,0.5740000000000001,6.0,-8.336,1.0,0.311,0.245,0.0,0.189,0.578,92.795,6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,207187.0,4.0,4568466.0,207.18668,22050.0,1.0,0.20313,207.18666,0.162,1.0,0.845,0.631,,
2006-03-18,1,So Sick,Ne-Yo,9.0,1,15,spotify:track:6brl7bwOHmGFkNw3MBqssT,0.452,0.5740000000000001,6.0,-8.336,1.0,0.311,0.245,0.0,0.189,0.578,92.795,6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,207187.0,4.0,4568466.0,207.18668,22050.0,1.0,0.20313,207.18666,0.162,1.0,0.845,0.631,,
2006-03-11,1,You're Beautiful,James Blunt,2.0,1,18,spotify:track:0vg4WnUWvze6pBOJDTq99k,0.675,0.479,0.0,-9.87,0.0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k,209493.0,4.0,4619322.0,209.49306,22050.0,1.0,0.24544,199.62195,0.394,1.0,0.408,0.582,,
2006-03-04,1,Check On It,Beyonce Featuring Slim Thug,1.0,1,16,spotify:track:2RWxrpsFshOBFwRBRstUlQ,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453.0,4.0,4640496.0,210.45332,22050.0,1.0,0.0698,207.64444,0.688,1.0,0.736,0.483,,
2006-02-25,1,Check On It,Beyonce Featuring Slim Thug,1.0,1,15,spotify:track:2RWxrpsFshOBFwRBRstUlQ,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453.0,4.0,4640496.0,210.45332,22050.0,1.0,0.0698,207.64444,0.688,1.0,0.736,0.483,,
2006-02-18,1,Check On It,Beyonce Featuring Slim Thug,1.0,1,14,spotify:track:2RWxrpsFshOBFwRBRstUlQ,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453.0,4.0,4640496.0,210.45332,22050.0,1.0,0.0698,207.64444,0.688,1.0,0.736,0.483,,
2006-02-11,1,Check On It,Beyonce Featuring Slim Thug,1.0,1,13,spotify:track:2RWxrpsFshOBFwRBRstUlQ,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453.0,4.0,4640496.0,210.45332,22050.0,1.0,0.0698,207.64444,0.688,1.0,0.736,0.483,,
2006-02-04,1,Check On It,Beyonce Featuring Slim Thug,2.0,1,12,spotify:track:2RWxrpsFshOBFwRBRstUlQ,0.705,0.796,7.0,-6.845,1.0,0.267,0.0708,0.0,0.388,0.864,166.042,2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/tracks/2RWxrpsFshOBFwRBRstUlQ,https://api.spotify.com/v1/audio-analysis/2RWxrpsFshOBFwRBRstUlQ,210453.0,4.0,4640496.0,210.45332,22050.0,1.0,0.0698,207.64444,0.688,1.0,0.736,0.483,,
2006-01-28,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1.0,1,11,spotify:track:0l7DPAKQVayEz9FXC9di2e,0.863,0.515,4.0,-7.243,0.0,0.243,0.0423,0.0,0.301,0.844,82.985,0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/tracks/0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/audio-analysis/0l7DPAKQVayEz9FXC9di2e,271160.0,4.0,,,,,,,,,,,0l7DPAKQVayEz9FXC9di2e,audio_features
2006-01-28,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",1.0,1,11,spotify:track:0l7DPAKQVayEz9FXC9di2e,0.863,0.515,4.0,-7.243,0.0,0.243,0.0423,0.0,0.301,0.844,82.985,0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/tracks/0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/audio-analysis/0l7DPAKQVayEz9FXC9di2e,271160.0,4.0,,,,,,,,,,,0l7DPAKQVayEz9FXC9di2e,audio_features
2006-01-21,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",5.0,1,10,spotify:track:0l7DPAKQVayEz9FXC9di2e,0.863,0.515,4.0,-7.243,0.0,0.243,0.0423,0.0,0.301,0.844,82.985,0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/tracks/0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/audio-analysis/0l7DPAKQVayEz9FXC9di2e,271160.0,4.0,,,,,,,,,,,0l7DPAKQVayEz9FXC9di2e,audio_features
2006-01-21,1,Grillz,"Nelly Featuring Paul Wall, Ali & Gipp",5.0,1,10,spotify:track:0l7DPAKQVayEz9FXC9di2e,0.863,0.515,4.0,-7.243,0.0,0.243,0.0423,0.0,0.301,0.844,82.985,0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/tracks/0l7DPAKQVayEz9FXC9di2e,https://api.spotify.com/v1/audio-analysis/0l7DPAKQVayEz9FXC9di2e,271160.0,4.0,,,,,,,,,,,0l7DPAKQVayEz9FXC9di2e,audio_features
2006-01-14,1,Laffy Taffy,D4L,4.0,1,16,spotify:track:2ajhenDRiiAnCHHjsIOHhJ,0.891,0.439,7.0,-7.994,0.0,0.428,0.0351,0.0,0.0932,0.622,77.499,2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/tracks/2ajhenDRiiAnCHHjsIOHhJ,https://api.spotify.com/v1/audio-analysis/2ajhenDRiiAnCHHjsIOHhJ,224253.0,4.0,4944786.0,224.25333,22050.0,1.0,0.3327,221.69252,0.467,1.0,0.024,0.145,,
2006-01-07,1,Don't Forget About Us,Mariah Carey,1.0,1,12,spotify:track:1HkVSmzBbdZ5Bzdd00IZgh,0.6990000000000001,0.543,10.0,-6.859,0.0,0.0383,0.0457,0.0,0.1,0.431,143.635,1HkVSmzBbdZ5Bzdd00IZgh,https://api.spotify.com/v1/tracks/1HkVSmzBbdZ5Bzdd00IZgh,https://api.spotify.com/v1/audio-analysis/1HkVSmzBbdZ5Bzdd00IZgh,233867.0,4.0,5156760.0,233.86667,22050.0,1.0,2.97796,230.80635,0.239,0.996,0.475,0.349,,
2005-12-31,1,Don't Forget About Us,Mariah Carey,2.0,1,11,spotify:track:1HkVSmzBbdZ5Bzdd00IZgh,0.6990000000000001,0.543,10.0,-6.859,0.0,0.0383,0.0457,0.0,0.1,0.431,143.635,1HkVSmzBbdZ5Bzdd00IZgh,https://api.spotify.com/v1/tracks/1HkVSmzBbdZ5Bzdd00IZgh,https://api.spotify.com/v1/audio-analysis/1HkVSmzBbdZ5Bzdd00IZgh,233867.0,4.0,5156760.0,233.86667,22050.0,1.0,2.97796,230.80635,0.239,0.996,0.475,0.349,,
2005-12-24,1,Run It!,Chris Brown,1.0,1,18,spotify:track:7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867.0,4.0,5068560.0,229.86667,22050.0,1.0,0.13397,229.86667,0.405,1.0,0.77,0.645,,
2005-12-17,1,Run It!,Chris Brown,1.0,1,17,spotify:track:7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867.0,4.0,5068560.0,229.86667,22050.0,1.0,0.13397,229.86667,0.405,1.0,0.77,0.645,,
2005-12-10,1,Run It!,Chris Brown,1.0,1,16,spotify:track:7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867.0,4.0,5068560.0,229.86667,22050.0,1.0,0.13397,229.86667,0.405,1.0,0.77,0.645,,
2005-12-03,1,Run It!,Chris Brown,1.0,1,15,spotify:track:7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867.0,4.0,5068560.0,229.86667,22050.0,1.0,0.13397,229.86667,0.405,1.0,0.77,0.645,,
2005-11-26,1,Run It!,Chris Brown,2.0,1,14,spotify:track:7xYnUQigPoIDAMPVK79NEq,0.846,0.482,1.0,-6.721,0.0,0.129,0.0246,0.0,0.393,0.212,100.969,7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/tracks/7xYnUQigPoIDAMPVK79NEq,https://api.spotify.com/v1/audio-analysis/7xYnUQigPoIDAMPVK79NEq,229867.0,4.0,5068560.0,229.86667,22050.0,1.0,0.13397,229.86667,0.405,1.0,0.77,0.645,,
2005-11-19,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,17,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-11-12,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,16,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-11-05,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,15,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-10-29,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,14,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-10-22,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,13,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-10-15,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,12,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-10-08,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,11,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-10-01,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,10,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-09-24,1,Gold Digger,Kanye West Featuring Jamie Foxx,1.0,1,9,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-09-17,1,Gold Digger,Kanye West Featuring Jamie Foxx,19.0,1,8,spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,0.629,0.6960000000000001,1.0,-5.572,0.0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/tracks/1PS1QMdUqOal0ai3Gt7sDQ,https://api.spotify.com/v1/audio-analysis/1PS1QMdUqOal0ai3Gt7sDQ,207627.0,4.0,4578168.0,207.62666,22050.0,1.0,0.2556,203.6506,0.711,0.947,0.923,0.726,,
2005-09-10,1,We Belong Together,Mariah Carey,1.0,1,22,spotify:track:3LmvfNUQtglbTrydsdIqFU,0.833,0.467,0.0,-7.89,1.0,0.0619,0.0339,0.0,0.09,0.767,139.971,3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/tracks/3LmvfNUQtglbTrydsdIqFU,https://api.spotify.com/v1/audio-analysis/3LmvfNUQtglbTrydsdIqFU,201400.0,4.0,4440870.0,201.4,22050.0,1.0,0.2205,184.8018,0.591,0.24,0.781,0.358,,
