track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
2drQ6wg2hdl6RDslarifh8,0.641,0.5730000000000001,9,-9.198,1,0.0485,0.191,0.0,0.317,0.5,149.826,209427,5,209.42667,0.448,0.44,0.061,0.336
5x9MJycRilBm2SNavzt9yF,0.643,0.43,4,-11.694,1,0.0447,0.65,0.0,0.417,0.475,131.846,242627,4,242.62666,0.52,0.978,0.595,0.567
02KLiEs31kxh1krQJezlTL,0.63,0.595,11,-14.986,0,0.038,0.0434,0.0363,0.0902,0.878,113.561,317933,4,317.93332,1.0,1.0,0.7,0.67
5KNbCF0FpIWuPE8x6bhGgw,0.687,0.678,1,-11.051,0,0.0258,0.316,0.0003039999999999,0.289,0.515,101.872,291867,4,291.86667,0.33,1.0,0.025,0.345
3IDsegNBHC4pjGCOMTQYlU,0.7020000000000001,0.901,1,-4.45,1,0.0264,0.426,0.00153,0.0368,0.919,97.862,236973,4,236.97333,0.647,0.965,0.6,0.633
4wj8ppW6nJ5hYlgfeJNBn2,0.631,0.77,2,-5.315,1,0.0267,0.0457,0.0,0.481,0.734,102.348,263093,4,263.09332,0.556,0.899,0.641,0.606
0u16RbrSY7DWF3WAr0aaZ3,0.723,0.498,1,-10.53,1,0.0319,0.102,0.0278,0.0305,0.712,104.085,348773,4,348.77332,0.784,1.0,0.618,0.541
1hFtJ5rV3aAm58ErijHdFO,0.641,0.504,7,-12.486,1,0.031,0.197,9.62e-05,0.288,0.275,130.786,288827,4,288.82666,0.911,1.0,0.034,0.245
1gVgkQFOKa8Wc1HYsJtPdH,0.626,0.134,6,-14.898,1,0.0298,0.467,0.0,0.113,0.239,91.893,334107,4,334.10666,0.223,0.983,0.821,0.694
015qd1I4v00JIoK7yOUgKC,0.706,0.44,4,-11.577,1,0.0493,0.763,0.0,0.0958,0.395,90.012,292933,4,292.93332,0.233,0.974,0.354,0.453
5VYTKiOnHw4iTrB9pG3yum,0.636,0.848,1,-6.854,1,0.0362,0.000339,0.0402,0.141,0.934,104.073,209813,4,209.81332,0.866,1.0,0.683,0.446
6eBK3edMW7bEzecF1eCezc,0.526,0.365,1,-12.605,1,0.028,0.0775,1.3700000000000004e-05,0.0618,0.254,131.251,394133,4,394.13333,0.525,0.998,0.96,0.815
5m8xVZhlM7E2mL9uuxZpF6,0.754,0.8200000000000001,1,-8.622,1,0.062,0.0911,1.62e-06,0.0805,0.896,119.835,272893,4,272.89334,0.946,1.0,0.623,0.499
05R2lE5g9hnaSmxIrUl3C0,0.683,0.476,3,-9.995,0,0.027,0.243,0.0,0.0787,0.725,91.99,289200,4,289.2,0.16,1.0,0.603,0.455
5hWdgGVcfTeLPAiHM6EZG9,0.711,0.951,1,-8.406,1,0.0537,0.00189,0.366,0.0229,0.903,121.656,269307,4,269.30667,0.981,1.0,0.674,0.392
0cELvuwJW1acISUHYB6suj,0.74,0.752,9,-7.008,0,0.0359,0.0409,0.00125,0.0233,0.939,114.851,248093,4,248.09332,0.819,1.0,0.337,0.448
1eDCizNe4EQMj7okkjIeXo,0.68,0.941,1,-7.509,0,0.0374,0.484,7.43e-05,0.0656,0.8230000000000001,110.264,247160,4,247.16,0.938,0.861,0.145,0.442
4QnjK45IBBZRVRWTEeZ3T8,0.861,0.604,5,-8.44,0,0.0719,0.0974,0.366,0.0467,0.853,115.589,253067,4,253.06667,0.842,1.0,0.463,0.448
3ascnOSOR5MX901ylGuhcl,0.476,0.363,1,-10.706,1,0.0296,0.2,0.0,0.055,0.243,164.555,231067,3,231.06667,0.134,0.682,0.624,0.508
1n00Xu0vbe6jUaR3df4hqX,0.795,0.705,5,-8.552,0,0.0715,0.00118,0.00658,0.136,0.482,100.025,235800,4,235.8,0.738,1.0,0.0,0.113
7EsjkelQuoUlJXEw7SeVV4,0.518,0.901,9,-3.749,1,0.093,0.174,0.0314,0.0712,0.873,115.026,254933,4,254.93333,0.5,1.0,0.363,0.281
4XmsMIMjvDIFEjeY3ycMzW,0.807,0.75,2,-8.29,1,0.0315,0.0346,0.000179,0.149,0.797,106.389,211493,4,211.49333,0.58,1.0,0.0,0.309
6Zkulfbv0ebe7tukkftvd1,0.437,0.596,0,-8.01,1,0.0319,0.414,1.4700000000000002e-05,0.7010000000000001,0.274,138.447,347667,4,347.66666,0.294,1.0,0.842,0.726
1MQrMQwfqjgOjXEUaN9AMd,0.683,0.739,11,-12.831,0,0.0494,4.910000000000001e-05,0.0125,0.293,0.836,122.113,170467,4,170.46667,0.943,0.994,0.417,0.347
0eifvmNPHWaSh4IKNR4Xva,0.6880000000000001,0.284,4,-13.577,1,0.0574,0.359,0.0,0.127,0.482,83.433,208080,4,208.08,0.482,1.0,0.674,0.529
7okbmgA8lRBGl5limZ7LFM,0.528,0.234,3,-15.784,1,0.0283,0.641,0.0,0.183,0.191,95.911,218733,4,218.73334,0.453,0.531,0.615,0.764
27AHAtAirQapVldIm4c9ZX,0.749,0.745,2,-10.625,1,0.164,0.0005009999999999,0.00403,0.333,0.481,101.972,195107,4,195.10667,0.247,0.959,0.369,0.312
5t1OvYkhjQzWrxlE3UcDb6,0.401,0.489,5,-9.919,1,0.0328,0.671,0.0,0.887,0.303,81.403,263933,4,263.93332,0.13,0.936,0.599,0.618
1SAkL1mYNJlaqnBQxVZrRl,0.926,0.669,1,-11.271,1,0.301,0.0051,0.0,0.0887,0.642,128.462,262827,4,262.82666,0.866,0.989,0.424,0.387
637V2ymBt4Ljlbz4EmRys8,0.499,0.308,7,-11.692,0,0.0264,0.754,0.0009429999999999,0.124,0.0706,75.91,310267,4,310.26666,0.288,0.825,0.708,0.693
3l3xTXsUXeWlkPqzMs7mPD,0.641,0.428,5,-9.29,0,0.024,0.0666,0.0,0.0579,0.53,149.705,351467,3,351.46667,0.049,1.0,0.044,0.302
2QVHmiFTjFsHyxONRdbkcq,0.404,0.51,9,-11.353,1,0.0321,0.281,6.32e-06,0.0789,0.526,80.643,227267,4,227.26666,0.293,0.993,0.679,0.635
4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093,4,271.09332,0.046,0.689,0.642,0.714
4tS8xQfyPGc7f4lJ1JP6BX,0.516,0.32,2,-10.487,1,0.0303,0.627,0.0,0.144,0.131,107.894,243493,4,243.49333,0.376,0.977,0.499,0.481
2LjiPAQOVazT8sRyXL3XRs,0.763,0.742,6,-10.975,0,0.188,0.0984,0.0,0.38,0.483,98.145,268910,4,268.91028,0.846,1.0,0.354,0.371
5CdJveJgiGXoGwDFqF6afp,0.6970000000000001,0.608,4,-10.976,0,0.0463,0.0295,0.0,0.276,0.725,133.879,274533,4,274.53333,0.894,0.988,0.458,0.421
29rQJydAlO0uMyWvRIZxQg,0.7030000000000001,0.7000000000000001,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,265107,4,265.10666,0.789,0.922,0.423,0.224
71EHOyEOhNx1SzTebRRyng,0.6930000000000001,0.533,2,-10.954,0,0.0402,0.107,0.0,0.0695,0.5680000000000001,127.661,291907,4,291.90668,0.363,0.838,0.0,0.142
7ojJ4XvqBhBcteM0zjMebT,0.642,0.722,2,-13.031,1,0.0375,0.0444,0.00388,0.122,0.836,172.406,207440,4,207.44,0.547,1.0,0.742,0.695
5m9aremBVDMMMAP1tfFCbx,0.717,0.524,5,-11.265,1,0.0341,0.181,0.0,0.181,0.76,100.595,233642,4,233.6419,0.283,1.0,0.646,0.468
391CwgcBxvUHmEKda2b5In,0.419,0.672,2,-6.353,1,0.092,0.623,0.0,0.412,0.304,105.212,316467,4,316.46667,0.032,0.4,0.707,0.637
0IaMMHVbpJ0LrRAeigWOXr,0.359,0.287,0,-9.51,1,0.0303,0.882,0.00607,0.186,0.189,130.135,227133,4,227.13333,0.031,0.778,0.63,0.823
5mgCMlxQW7fmHbrdJuowbB,0.533,0.272,9,-12.9,1,0.031,0.667,0.0,0.111,0.133,120.02,257922,4,257.9216,0.282,0.992,0.204,0.351
0dkeKH0PsiIFQJh8tmjPTF,0.506,0.534,2,-6.888,1,0.0257,0.197,0.0,0.0907,0.124,74.846,282773,4,282.77332,0.099,0.654,0.71,0.627
5kK1Iru9ogP3Iy1zsANU1n,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,4,342.4,0.744,0.903,0.771,0.707
0hrBpAOgrt8RXigk83LLNE,0.808,0.786,4,-6.897,0,0.0447,0.00928,0.0701,0.0574,0.899,96.987,191240,4,191.24,0.922,1.0,0.374,0.31
0DBIL8arX0Zo6eAuxNIpik,0.621,0.481,11,-8.016,1,0.0371,0.0984,0.0,0.241,0.679,65.004,256133,4,256.13333,0.04,0.604,0.0,0.084
4WUnM4KNZ0kjp0CUeoyOnS,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,259853,4,259.85333,0.041,0.991,0.056,0.415
73QZwkXJa4BXj0Lbh82jxA,0.64,0.415,1,-11.656,1,0.045,0.718,0.0651,0.101,0.299,155.921,186096,4,186.09633,0.243,1.0,0.31,0.577
61sQYdFNS6sEBYCyr1q5gn,0.5670000000000001,0.501,2,-8.038,1,0.0241,0.0994,0.0,0.0986,0.201,142.595,236773,3,236.77333,0.416,0.995,0.389,0.608
7MYmo0JJJDmu4MZTSAF9y3,0.631,0.516,8,-8.225,1,0.0353,0.413,0.0,0.115,0.18,116.655,329800,4,329.8,0.312,1.0,0.522,0.471
3QRM0qZB7oMYavveH0iEqx,0.889,0.453,4,-8.598,0,0.221,0.0141,0.000205,0.202,0.437,100.358,250467,4,250.46667,0.08,1.0,0.247,0.243
1aWV3uY3SIEZVbmv45oFWS,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533,4,268.53333,0.634,1.0,0.0,0.238
5oqukcHWfqq7HGjyKwLX1y,0.5680000000000001,0.366,8,-8.854,1,0.0258,0.417,3.39e-06,0.0664,0.311,79.98,321360,4,321.36,0.526,0.824,0.696,0.685
6uQKuonTU8VKBz5SHZuQXD,0.799,0.623,0,-9.374,1,0.0812,0.0141,0.0,0.43,0.773,103.642,238800,4,238.8,0.61,1.0,0.671,0.544
32Gf5A7Hr8RdgggXG0Fdks,0.5700000000000001,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,291667,3,291.66666,0.735,0.986,0.926,0.603
6qspW4YKycviDFjHBOaqUY,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,4,279.50668,0.538,1.0,0.195,0.366
3YKptz29AsOlm7WAVnztBh,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,288427,3,288.42667,0.645,0.817,0.391,0.286
3AoeaZs8dFemFJr3JdzOL0,0.651,0.402,11,-9.303,1,0.028,0.639,7.730000000000001e-05,0.0765,0.258,119.873,345600,4,345.6,0.247,1.0,0.499,0.535
1DIXPcTDzTj8ZMHt3PDt8p,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,0.386,79.975,240693,4,240.69333,0.382,1.0,0.284,0.519
6xkryXuiZU360Lngd4sx13,0.669,0.727,7,-7.588,1,0.0353,0.139,0.0,0.123,0.807,102.322,243493,4,243.49333,0.182,1.0,0.184,0.339
1X3ypzPnyerpZuMqrDFK29,0.661,0.394,1,-9.032,1,0.0318,0.401,0.0,0.119,0.107,137.954,204333,4,204.33333,0.385,1.0,0.629,0.604
7ySbfLwdCwl1EM0zNCJZ38,0.5680000000000001,0.495,1,-8.964,1,0.0299,0.353,0.0,0.0839,0.303,128.234,281067,4,281.06668,0.415,1.0,0.836,0.633
28UMiBhn383n9S7GL4tsxD,0.615,0.467,1,-9.883,1,0.0327,0.314,0.0,0.099,0.177,119.919,273667,4,273.66666,0.55,0.998,0.518,0.645
2aBxt229cbLDOvtL7Xbb9x,0.65,0.531,4,-8.335,1,0.0364,0.457,0.0,0.249,0.487,78.946,258133,4,258.13333,0.789,0.834,0.308,0.105
5KSJ9k1FYjFLnIRlJT2wF8,0.679,0.509,4,-7.31,1,0.0617,0.0856,0.0,0.438,0.534,144.29,223547,4,223.54668,0.568,0.58,0.648,0.542
2S2x5N5VJNn7vqYukvoFFC,0.762,0.838,8,-3.701,1,0.0963,0.033,0.0,0.0623,0.73,92.482,287547,4,287.54666,0.472,0.886,0.715,0.651
5bJ796cOnGBzSN5bm4mwMj,0.853,0.5630000000000001,10,-8.663,0,0.0379,0.0118,2.1200000000000004e-05,0.119,0.893,92.112,267440,4,267.44,0.666,1.0,0.176,0.375
4oaj36KzXRgDg4McgcTsZK,0.927,0.721,8,-12.561,1,0.0908,0.422,4.360000000000001e-05,0.0422,0.965,103.018,249382,4,249.38231,1.0,1.0,0.568,0.555
6MdqqkQ8sSC0WB4i8PyRuQ,0.867,0.646,1,-4.674,0,0.288,0.303,0.0,0.279,0.67,88.634,304600,4,304.6,0.111,0.982,0.689,0.57
5Ihd9HrPvOADyVoonH9ZjB,0.625,0.426,2,-8.4,0,0.0271,0.412,0.0,0.116,0.112,110.021,270333,4,270.33334,0.549,0.892,0.745,0.73
1Je1IMUlBXcx1Fz0WE7oPT,0.768,0.864,11,-6.149,1,0.0324,0.101,0.0,0.162,0.891,110.009,173027,4,173.02667,0.534,1.0,0.485,0.498
1EM23A621Z0QyTlWKu7T1l,0.928,0.771,3,-5.9350000000000005,0,0.251,0.102,1.07e-05,0.338,0.679,93.987,231160,4,231.16,0.749,1.0,0.08,0.188
7KwZNVEaqikRSBSpyhXK2j,0.901,0.6970000000000001,9,-3.439,1,0.28,0.145,0.0,0.287,0.67,93.941,229827,4,229.82668,0.872,1.0,0.424,0.117
0lnxrQAd9ZxbhBBe7d8FO8,0.683,0.937,9,-6.335,1,0.0449,0.00481,0.0046,0.07,0.619,104.879,268653,4,268.65332,0.892,1.0,0.279,0.369
3QHONiXGMGU3z68mQInncF,0.862,0.479,7,-9.199,1,0.0645,0.0523,0.00126,0.589,0.924,109.877,301520,4,301.52,0.639,1.0,0.603,0.62
4INDiWSKvqSKDEu7mh8HFz,0.845,0.884,6,-4.506,0,0.0759,0.0128,2.1e-06,0.203,0.904,104.536,257400,4,257.4,0.496,1.0,0.604,0.605
5NaOWLOmVjcA3M5spRATN9,0.6940000000000001,0.8240000000000001,1,-6.756,1,0.0909,0.119,7.15e-06,0.152,0.675,95.833,299827,4,299.82666,0.88,1.0,0.195,0.362
027tq4cWr0kRxLTfdxvM1L,0.58,0.488,6,-10.494,1,0.0437,0.8220000000000001,1.6000000000000003e-05,0.115,0.194,98.49,292400,4,292.4,0.159,0.996,0.0,0.318
1L9fzw2pXprOqtemTwtxXF,0.602,0.536,4,-9.74,1,0.0288,0.183,1.9e-05,0.0802,0.506,124.558,228933,4,228.93253,0.514,0.92,0.778,0.715
2ntpyUU3itxHWcJnOJmVic,0.599,0.614,0,-6.11,1,0.0357,0.319,4.7e-05,0.129,0.664,168.07,276289,4,276.28925,0.574,0.996,0.688,0.585
1aJnGme5ZRltYTp8FJ52eZ,0.865,0.505,7,-11.813,1,0.102,0.0631,0.0151,0.102,0.475,123.102,301200,4,301.2,0.783,0.974,0.255,0.505
5L0KDoZklMgs9GPoonneEl,0.8190000000000001,0.299,5,-11.964,0,0.122,0.153,0.0,0.3,0.515,121.913,227907,4,227.90668,0.641,1.0,0.0,0.279
33LC84JgLvK2KuW43MfaNq,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,280000,1,280.0,0.478,0.059,0.393,0.456
0weAUscowxeqDtpCgtbpgp,0.881,0.874,6,-4.505,1,0.139,0.0175,1.14e-06,0.154,0.858,107.891,227933,4,227.93333,0.932,1.0,1.0,0.665
5GorFaKkP2mLREQvhSblIg,0.634,0.512,1,-8.651,1,0.0285,0.114,3.91e-06,0.0588,0.193,128.019,331240,4,331.24,0.599,0.724,0.579,0.696
5IFCyWplye09HytIP80RCF,0.847,0.402,7,-9.952,1,0.0641,0.0118,0.0,0.283,0.752,99.693,259440,4,259.44,0.49,1.0,0.396,0.376
3RSpK5Y0y5tl25qvssrwJ6,0.607,0.317,7,-10.244,0,0.029,0.732,4.53e-05,0.086,0.111,108.122,230933,4,230.93333,0.46,0.862,0.549,0.708
6sHsXIJoEN5JpdkGMQDJxt,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787,4,294.78668,0.589,0.993,0.383,0.675
5qlJg0Wbj3sslxfwiaRNpq,0.39,0.649,2,-5.163,1,0.0345,0.172,0.0,0.216,0.144,121.161,299723,4,299.72318,0.34,0.629,0.598,0.709
5rWzxloNXvbRPhlC1O2b6T,0.671,0.766,1,-9.218,0,0.0634,0.139,0.0,0.26,0.906,152.088,235573,4,235.57333,0.195,1.0,0.124,0.253
29hBRadFZf9QTGRHZmxm65,0.7020000000000001,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,169760,4,169.76,1.0,1.0,0.164,0.276
0uEp9E98JB5awlA084uaIg,0.535,0.505,2,-8.926,0,0.245,0.0393,0.0,0.0923,0.495,99.935,320267,4,320.26666,0.412,1.0,0.0,0.138
0cv9WHEizHUkZAo0kXorgA,0.727,0.137,0,-14.116,1,0.177,0.945,0.0,0.381,0.205,85.299,212509,3,212.50902,0.405,0.522,0.452,0.545
0QWFiyhOqFu9RP8qzP6z5L,0.62,0.504,0,-7.26,1,0.0301,0.669,0.0,0.11,0.266,112.681,332067,4,332.06668,0.713,0.985,0.278,0.44
6tBD4yjOf9P8rWwUlXdJFm,0.6980000000000001,0.533,2,-6.246,1,0.0437,0.542,0.0,0.333,0.275,134.001,273440,4,273.44,0.358,0.948,0.285,0.494
3MjUtNVVq3C8Fn0MP3zhXa,0.759,0.6990000000000001,0,-5.745,0,0.0307,0.202,0.0001309999999999,0.443,0.907,92.96,211067,4,211.06667,0.496,1.0,0.448,0.588
1AM1o0mKbgAK5oMpY8B3Z7,0.592,0.562,10,-6.869,0,0.0239,0.00373,3.2300000000000006e-05,0.223,0.208,90.16,250173,4,250.17332,0.36,0.94,0.513,0.676
2goLsvvODILDzeeiT4dAoR,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4,239.02667,0.913,1.0,0.821,0.708
1KGi9sZVMeszgZOWivFpxs,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,214400,4,214.4,0.101,1.0,0.69,0.496
0Ph6L4l8dYUuXFmb71Ajnd,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,243160,4,243.16,0.132,0.971,0.751,0.658
3x4yV0hW5Ve3TKhFkXSqFn,0.68,0.625,11,-7.0,0,0.0353,0.0645,5.810000000000001e-05,0.109,0.8140000000000001,94.02,266000,4,266.0,0.87,1.0,0.811,0.725
1Oi2zpmL81Q0yScF1zxaC0,0.845,0.5760000000000001,11,-5.15,0,0.153,0.139,0.0,0.0764,0.461,127.641,256027,4,256.02667,0.229,1.0,0.616,0.738
5AMvBCtX2rspUdoeJ9IsPN,0.861,0.597,10,-7.221,0,0.162,0.0983,0.0,0.176,0.6940000000000001,107.016,268453,4,268.45334,0.865,0.829,0.477,0.482
11mwFrKvLXCbcVGNxffGyP,0.633,0.8,1,-6.945,1,0.166,0.209,0.0001229999999999,0.137,0.913,175.716,217573,4,217.57333,0.288,0.745,0.251,0.447
1ySwd43oWXbrytN2BD0Mhb,0.629,0.885,7,-4.508,1,0.0384,0.0532,0.00252,0.105,0.5670000000000001,99.881,212693,4,212.69333,0.448,0.994,0.0,0.189
0BUoLE4o9eVahDHvTqak67,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,278067,4,278.06668,0.094,1.0,0.563,0.261
0jsANwwkkHyyeNyuTFq2XO,0.524,0.8160000000000001,1,-5.872,1,0.37,0.383,0.0,0.349,0.789,200.031,285707,4,285.70667,0.037,1.0,0.0,0.079
2pX4FpOgwItRVPPUFdRcxA,0.609,0.923,9,-3.908,1,0.0338,0.16,4.7300000000000005e-06,0.295,0.961,115.996,294987,4,294.98666,0.948,1.0,0.861,0.678
5bGmuxShUba9maPswDnhCs,0.754,0.8190000000000001,0,-6.833,1,0.112,0.0684,0.0,0.345,0.8180000000000001,142.137,215800,4,215.8,0.808,1.0,0.227,0.424
6nozDLxeL0TE4MS9GqYU1v,0.61,0.497,9,-9.88,1,0.0279,0.32,6.110000000000001e-05,0.0884,0.739,85.031,250360,4,250.36,0.078,1.0,0.603,0.393
1RS3LStQYhju50eBdD9Uul,0.348,0.532,10,-5.882,1,0.0331,0.592,0.0,0.106,0.148,129.297,257360,4,257.36,0.128,0.554,0.617,0.46
6qc34bnVOyqGDPni8H5W0U,0.561,0.543,1,-8.498,1,0.0324,0.26,0.0,0.124,0.243,139.803,240867,4,240.86667,0.088,0.909,0.561,0.616
7H6ev70Weq6DdpZyyTmUXk,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,271333,4,271.33334,0.061,0.726,0.127,0.374
3XKIUb7HzIF1Vu9usunMzc,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,4,261.97333,0.866,1.0,0.473,0.385
0EvX3wUXm0Xds8ZTA7oXOJ,0.794,0.662,6,-4.913,0,0.249,0.0789,0.0,0.0938,0.683,93.053,284640,4,284.64,0.389,1.0,0.527,0.468
2N4viTG9njqCa4c46YyWs1,0.683,0.866,1,-5.436,0,0.0329,0.0395,0.00161,0.0483,0.542,121.996,219360,4,219.36,0.905,1.0,0.69,0.621
4cKGldbhGJniI8BrB3K6tb,0.636,0.761,3,-6.389,0,0.0306,0.0517,0.0,0.0642,0.736,93.896,257067,4,257.06668,0.07,0.939,0.246,0.377
6fA7akEuTUL3dW1V0GELaZ,0.518,0.8300000000000001,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,256133,4,256.13333,0.823,1.0,0.438,0.527
2AW37v0bDyuOzGP3XnmFuA,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27e-06,0.0372,0.908,165.071,192427,4,192.42667,0.108,1.0,0.816,0.711
3w8Mw9GHYepoTWOSdiyosj,0.746,0.443,1,-7.693,0,0.0771,0.283,0.0,0.14,0.27,119.31,274227,4,274.22668,0.06,1.0,0.461,0.475
0ekdT3jOhn3LinWtqHhmsw,0.771,0.796,5,-3.081,0,0.076,0.0993,0.00278,0.0981,0.801,99.316,265027,4,265.02667,0.45,1.0,0.077,0.269
6WzRpISELf3YglGAh7TXcG,0.854,0.674,1,-6.23,1,0.184,0.0517,8.53e-05,0.509,0.848,99.022,215467,4,215.46689,0.778,1.0,0.423,0.506
7A0apkTSTvMbSI7yplcmlh,0.8290000000000001,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.246,0.779,118.903,203333,4,203.33333,0.86,1.0,0.549,0.539
0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,274800,4,274.8,0.651,0.829,0.307,0.533
69XUpOpjzDKcfdxqZebGiI,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,4,221.13333,0.591,1.0,0.541,0.556
3WkibOpDF7cQ5xntM1epyf,0.853,0.606,0,-4.596,1,0.072,0.0561,0.0,0.313,0.653,94.753,227600,4,227.6,0.909,1.0,0.741,0.634
0I3q5fE6wg7LIfHGngUTnV,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,270507,4,270.50668,0.759,1.0,0.227,0.106
7FWuzwapuKHTEyDJIcQOw3,0.767,0.759,6,-6.516,1,0.117,0.0513,0.0,0.31,0.677,89.989,213027,4,213.02667,0.237,1.0,0.212,0.255
4BggEwLhGfrbrl7JBhC8EC,0.736,0.811,9,-4.17,0,0.081,0.00132,0.0001419999999999,0.107,0.609,103.502,216733,4,216.73334,0.906,1.0,0.701,0.559
7FDV5ELOJHCGLe52AnttEd,0.74,0.766,6,-2.939,1,0.178,0.116,0.0,0.0406,0.807,170.531,235133,4,235.13333,0.087,1.0,0.893,0.668
5X8kkUaUlAyAUr9TYqDFTH,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,329933,3,329.93332,0.94,1.0,0.597,0.601
0PSZ9G584Ve27GK6ThlY6P,0.754,0.811,5,-3.679,1,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,267960,4,267.96,0.678,0.994,0.426,0.186
2QsZVnbWVSjKMXK6K3uRBL,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985,266893,4,266.89334,0.742,1.0,0.043,0.235
41nT1Sp6ChR65FbsdLlFHW,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,207907,4,207.90668,0.559,1.0,0.569,0.468
0KQx6HOpJueiSkztcS0r7D,0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,210200,3,210.2,0.138,0.997,0.187,0.431
6MLsahMK3VvH9NUwXOktdS,0.708,0.587,11,-7.93,0,0.151,0.273,0.0,0.0718,0.554,83.46,262133,4,262.13333,0.572,1.0,0.239,0.374
3aw9iWUQ3VrPQltgwvN9Xu,0.911,0.551,8,-3.75,0,0.045,0.133,4.35e-05,0.0863,0.969,92.887,265867,4,265.86667,0.734,1.0,0.424,0.409
7J41dYQolQJEtj3UmKLu5r,0.8160000000000001,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,4,247.84,0.626,1.0,0.162,0.509
0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840,4,223.84,0.116,0.87,0.808,0.566
2hNf1rawV2XAZ6Jld2Fxwf,0.838,0.705,5,-6.131,0,0.29,0.195,0.0,0.336,0.837,96.644,245093,4,245.09332,0.752,1.0,0.402,0.572
5ahFyKndeg1hqfmNumL3WF,0.781,0.746,8,-2.686,1,0.17,0.364,0.0,0.098,0.786,89.43,229800,4,229.8,0.302,1.0,0.432,0.543
6zMUIb4uce1CzpbjR3vMdN,0.665,0.6950000000000001,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,227387,4,227.38667,0.069,1.0,0.205,0.44
04KTF78FFg8sOHC1BADqbY,0.956,0.741,11,-4.753,0,0.124,0.204,0.0,0.0615,0.911,107.075,228240,4,228.24,0.955,1.0,0.0,0.199
0ARK753YaiJbpLUk7z5yIM,0.727,0.552,2,-8.074,0,0.14,0.226,0.00016,0.198,0.607,168.19,289160,4,289.16,0.302,1.0,0.496,0.163
4kvdX9zzsix7jYHsRVkVUH,0.414,0.5720000000000001,8,-3.918,1,0.0311,0.163,0.0,0.115,0.16,145.184,228280,4,228.28,0.03,1.0,0.595,0.576
5Z01UMMf7V1o0MzF86s6WJ,0.6920000000000001,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,4,326.46667,0.859,0.924,0.613,0.608
6FTJuZtQZvmPPRFmrcno9J,0.838,0.686,1,-5.862,0,0.212,0.0981,0.0,0.0582,0.877,95.519,278573,4,278.57333,0.681,1.0,0.329,0.283
3kgutGd839IOYRl6ekeq6V,0.6990000000000001,0.668,1,-5.305,1,0.106,0.265,0.0,0.141,0.472,83.074,254467,4,254.46667,0.8,1.0,0.355,0.333
4RY96Asd9IefaL3X4LOLZ8,0.904,0.72,6,-2.776,0,0.348,0.259,0.0,0.0749,0.805,90.062,193467,4,193.46667,0.52,1.0,0.089,0.159
