uri,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
spotify:track:1A2PWRltFrX8iB8IP3CUgo,St. Elmo's Fire (Man In Motion),John Parr,0.612,0.6000000000000001,9,-10.945,1,0.0327,0.15,3.0399999999999997e-06,0.222,0.47100000000000003,111.203,1A2PWRltFrX8iB8IP3CUgo,https://api.spotify.com/v1/tracks/1A2PWRltFrX8iB8IP3CUgo,https://api.spotify.com/v1/audio-analysis/1A2PWRltFrX8iB8IP3CUgo,251800,4,5552190,251.8,22050,1,0.19279,239.96661,0.88,0.934,0.348,0.462
spotify:track:4yqtwO7MQIIXqoiRBPHAgR,Money For Nothing,Dire Straits,0.667,0.655,2,-9.339,0,0.0367,0.049100000000000005,0.0008939999999999999,0.0641,0.657,134.212,4yqtwO7MQIIXqoiRBPHAgR,https://api.spotify.com/v1/tracks/4yqtwO7MQIIXqoiRBPHAgR,https://api.spotify.com/v1/audio-analysis/4yqtwO7MQIIXqoiRBPHAgR,506400,4,11166120,506.4,22050,1,7.08789,475.14993,0.862,0.92,0.226,0.4
spotify:track:5PM96PMKMfD1lLX2lryUsG,Oh Sheila,Ready For The World,0.798,0.577,0,-10.347,1,0.0777,0.0234,0.0011200000000000001,0.0728,0.835,128.82,5PM96PMKMfD1lLX2lryUsG,https://api.spotify.com/v1/tracks/5PM96PMKMfD1lLX2lryUsG,https://api.spotify.com/v1/audio-analysis/5PM96PMKMfD1lLX2lryUsG,240093,4,5294058,240.09332,22050,1,0.30281,237.20924,0.854,1.0,0.608,0.551
spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,Take On Me,a-ha,0.5730000000000001,0.902,6,-7.638,0,0.054,0.018000000000000002,0.00125,0.09280000000000001,0.876,84.412,2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4,4967424,225.28,22050,1,0.20871,205.79265,0.019,1.0,0.447,0.515
spotify:track:1lx8ddGT5wCD6W2xmLeRKG,Saving All My Love For You,Whitney Houston,0.636,0.264,6,-14.567,0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/tracks/1lx8ddGT5wCD6W2xmLeRKG,https://api.spotify.com/v1/audio-analysis/1lx8ddGT5wCD6W2xmLeRKG,238467,3,5258190,238.46667,22050,1,0.94073,218.999,0.039,1.0,0.426,0.509
spotify:track:0Dm43YLUlGdePpSbI1ct8h,Part-Time Lover,Stevie Wonder,0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/tracks/0Dm43YLUlGdePpSbI1ct8h,https://api.spotify.com/v1/audio-analysis/0Dm43YLUlGdePpSbI1ct8h,252560,4,5568948,252.56,22050,1,0.3659,244.7151,0.783,1.0,0.482,0.589
spotify:track:1biP5gM7Le8S3E7GJEKgXC,Miami Vice Theme,Jan Hammer,0.5710000000000001,0.924,7,-9.887,1,0.0385,0.547,0.896,0.432,0.854,115.431,1biP5gM7Le8S3E7GJEKgXC,https://api.spotify.com/v1/tracks/1biP5gM7Le8S3E7GJEKgXC,https://api.spotify.com/v1/audio-analysis/1biP5gM7Le8S3E7GJEKgXC,147600,4,3254580,147.6,22050,1,0.41887,141.54305,0.965,0.947,0.135,0.281
spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,We Built This City,Starship,0.661,0.908,5,-4.897,1,0.039,0.052000000000000005,0.0,0.0708,0.656,144.091,6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/tracks/6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/audio-analysis/6OnfBiiSc9RGKiBKKtZXgQ,296080,4,6528564,296.08,22050,1,1.02757,283.86975,0.78,1.0,0.66,0.569
spotify:track:6DEFVerhYVJ6ZkPJiPl5Sm,Separate Lives,Phil Collins and Marilyn Martin,0.341,0.309,4,-9.166,1,0.0315,0.23800000000000002,1.09e-06,0.319,0.20400000000000001,98.405,6DEFVerhYVJ6ZkPJiPl5Sm,https://api.spotify.com/v1/tracks/6DEFVerhYVJ6ZkPJiPl5Sm,https://api.spotify.com/v1/audio-analysis/6DEFVerhYVJ6ZkPJiPl5Sm,248907,4,5488392,248.90668,22050,1,1.20163,236.48363,0.169,0.731,0.671,0.657
spotify:track:78FHUZRbFDCG6VkRAQdFLm,Broken Wings,Mr. Mister,0.28600000000000003,0.5,1,-14.281,0,0.0357,0.134,4.5700000000000006e-05,0.108,0.443,99.162,78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/tracks/78FHUZRbFDCG6VkRAQdFLm,https://api.spotify.com/v1/audio-analysis/78FHUZRbFDCG6VkRAQdFLm,343933,4,7583730,343.93332,22050,1,3.32045,321.44543,0.139,1.0,0.595,0.599
spotify:track:17CPezzLWzvGfpZW6X8XT0,Say You; Say Me,Lionel Richie,0.636,0.405,8,-11.113,1,0.0287,0.355,0.0,0.0804,0.257,128.068,17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/tracks/17CPezzLWzvGfpZW6X8XT0,https://api.spotify.com/v1/audio-analysis/17CPezzLWzvGfpZW6X8XT0,241067,4,5315520,241.06667,22050,1,0.50494,230.60898,0.429,1.0,0.633,0.627
spotify:track:1OzrlK57iLTIjmbZC1ppWM,That's What Friends Are For,Dionne & Friends Featuring Elton John| Gladys Knight And Stevie Wonder,0.68,0.242,0,-16.264,0,0.0322,0.509,4.3400000000000005e-05,0.07100000000000001,0.169,120.126,1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/tracks/1OzrlK57iLTIjmbZC1ppWM,https://api.spotify.com/v1/audio-analysis/1OzrlK57iLTIjmbZC1ppWM,255933,4,5643330,255.93333,22050,1,0.33628,242.35828,0.411,1.0,0.122,0.47
spotify:track:5tdKaKLnC4SgtDZ6RlWeal,How Will I Know,Whitney Houston,0.8320000000000001,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49,5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/tracks/5tdKaKLnC4SgtDZ6RlWeal,https://api.spotify.com/v1/audio-analysis/5tdKaKLnC4SgtDZ6RlWeal,275533,4,6075510,275.53333,22050,1,1.33229,266.0078,0.781,1.0,0.727,0.592
spotify:track:5BXj1QDRU77J1ngVavG1tI,Kyrie,Mr. Mister,0.489,0.676,0,-8.769,1,0.0368,0.28700000000000003,0.0,0.389,0.622,89.749,5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/tracks/5BXj1QDRU77J1ngVavG1tI,https://api.spotify.com/v1/audio-analysis/5BXj1QDRU77J1ngVavG1tI,256960,4,5665968,256.96,22050,1,3.97642,250.5433,0.542,0.997,0.673,0.696
spotify:track:0HzjKCZmFhwcO2vnnHpj9q,Sara,Starship,0.642,0.805,10,-5.675,1,0.033600000000000005,0.352,1.02e-06,0.11800000000000001,0.365,100.273,0HzjKCZmFhwcO2vnnHpj9q,https://api.spotify.com/v1/tracks/0HzjKCZmFhwcO2vnnHpj9q,https://api.spotify.com/v1/audio-analysis/0HzjKCZmFhwcO2vnnHpj9q,292800,4,6456240,292.8,22050,1,0.36481,274.29733,0.402,1.0,0.559,0.589
spotify:track:22wWxHGHRH8gZXNDXRgSqY,These Dreams,Heart,0.534,0.532,11,-9.865,1,0.0292,0.509,0.0,0.0868,0.30000000000000004,79.103,22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/tracks/22wWxHGHRH8gZXNDXRgSqY,https://api.spotify.com/v1/audio-analysis/22wWxHGHRH8gZXNDXRgSqY,254476,4,5611201,254.47624,22050,1,0.31864,243.04327,0.709,0.867,0.72,0.786
spotify:track:0DfG1ltJnZyq4Tx3ZLL7ZU,Rock Me Amadeus,Falco,0.61,0.8170000000000001,4,-9.45,0,0.133,0.296,0.00336,0.0884,0.89,176.735,0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/tracks/0DfG1ltJnZyq4Tx3ZLL7ZU,https://api.spotify.com/v1/audio-analysis/0DfG1ltJnZyq4Tx3ZLL7ZU,202236,4,4459312,202.23637,22050,1,0.0,196.03447,0.399,1.0,0.346,0.243
spotify:track:62LJFaYihsdVrrkgUOJC05,Kiss,Prince And The Revolution,0.898,0.271,7,-12.238,1,0.091,0.0135,0.0013800000000000002,0.0461,0.742,111.485,62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,https://api.spotify.com/v1/audio-analysis/62LJFaYihsdVrrkgUOJC05,226240,4,4988592,226.24,22050,1,0.36054,219.98586,0.91,1.0,0.519,0.464
spotify:track:5izGeTxueiFX1UPFGohY9w,Addicted To Love,Robert Palmer,0.7020000000000001,0.578,2,-13.415,1,0.031,0.382,5.8899999999999995e-06,0.0425,0.975,111.617,5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/tracks/5izGeTxueiFX1UPFGohY9w,https://api.spotify.com/v1/audio-analysis/5izGeTxueiFX1UPFGohY9w,363640,4,8018262,363.64,22050,1,0.19152,345.69867,0.782,1.0,0.759,0.597
spotify:track:2Di0qFNb7ATroCGB3q0Ka7,West End Girls,Pet Shop Boys,0.656,0.914,4,-7.471,0,0.039400000000000004,0.0009429999999999999,0.06280000000000001,0.159,0.5760000000000001,113.259,2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/tracks/2Di0qFNb7ATroCGB3q0Ka7,https://api.spotify.com/v1/audio-analysis/2Di0qFNb7ATroCGB3q0Ka7,285907,4,6304242,285.90668,22050,1,3.23918,273.8039,0.912,1.0,0.151,0.203
spotify:track:6yJxCltgtmGxIgKOS6ndnu,Greatest Love Of All,Whitney Houston,0.502,0.305,9,-16.011,1,0.0339,0.484,3.5499999999999995e-06,0.117,0.248,131.242,6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/tracks/6yJxCltgtmGxIgKOS6ndnu,https://api.spotify.com/v1/audio-analysis/6yJxCltgtmGxIgKOS6ndnu,291400,4,6425370,291.4,22050,1,1.07728,278.48853,0.201,0.984,0.271,0.495
spotify:track:095MMFhB9qxPx2VsmvjnUs,Live To Tell,Madonna,0.652,0.521,2,-6.752,0,0.0256,0.263,0.0011,0.107,0.23500000000000001,109.943,095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/tracks/095MMFhB9qxPx2VsmvjnUs,https://api.spotify.com/v1/audio-analysis/095MMFhB9qxPx2VsmvjnUs,351920,4,7759836,351.92,22050,1,0.20939,341.14178,0.629,1.0,0.417,0.48
spotify:track:5HrVgmO1govSOrPUehW1VV,On My Own,Patti LaBelle & Michael McDonald,0.62,0.402,5,-12.964,1,0.0264,0.337,6.13e-05,0.312,0.483,92.093,5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/tracks/5HrVgmO1govSOrPUehW1VV,https://api.spotify.com/v1/audio-analysis/5HrVgmO1govSOrPUehW1VV,290840,4,6413022,290.84,22050,1,0.0,279.70178,0.514,1.0,0.558,0.459
spotify:track:1mP8BJQBRZWjSQLVmxQEyG,There'll Be Sad Songs (To Make You Cry),Billy Ocean,0.5630000000000001,0.458,0,-7.673,1,0.030500000000000003,0.748,0.0,0.10300000000000001,0.259,79.738,1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/tracks/1mP8BJQBRZWjSQLVmxQEyG,https://api.spotify.com/v1/audio-analysis/1mP8BJQBRZWjSQLVmxQEyG,292680,4,6453594,292.68,22050,1,0.0,283.16153,0.281,0.852,0.027,0.346
spotify:track:1yg7fwwYmx9DQ2TdXUmfpJ,Holding Back The Years,Simply Red,0.71,0.514,9,-8.885,0,0.027800000000000002,0.58,0.000159,0.09530000000000001,0.517,86.02,1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/tracks/1yg7fwwYmx9DQ2TdXUmfpJ,https://api.spotify.com/v1/audio-analysis/1yg7fwwYmx9DQ2TdXUmfpJ,269840,4,5949972,269.84,22050,1,0.13084,255.14085,0.114,1.0,0.534,0.568
spotify:track:0xpBr84T3FTm9j4D1MdPtk,Invisible Touch,Genesis,0.617,0.931,0,-6.845,1,0.0345,0.186,0.0016600000000000002,0.171,0.849,131.014,0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/tracks/0xpBr84T3FTm9j4D1MdPtk,https://api.spotify.com/v1/audio-analysis/0xpBr84T3FTm9j4D1MdPtk,208027,4,4586988,208.02667,22050,1,0.0,193.24808,0.926,1.0,0.262,0.479
spotify:track:4AUS8KNz7zX8XFu9L38GT0,Sledgehammer,Peter Gabriel,0.641,0.682,8,-7.561,1,0.0392,0.044,0.0,0.039400000000000004,0.468,96.319,4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/tracks/4AUS8KNz7zX8XFu9L38GT0,https://api.spotify.com/v1/audio-analysis/4AUS8KNz7zX8XFu9L38GT0,311986,4,6879301,311.98645,22050,1,0.29156,299.58386,0.388,1.0,0.936,0.641
spotify:track:1eyq8cjUQ2daFthW2PC2GM,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,0.52,0.61,5,-7.9350000000000005,1,0.028200000000000003,0.0805,2.95e-06,0.276,0.329,144.983,1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/tracks/1eyq8cjUQ2daFthW2PC2GM,https://api.spotify.com/v1/audio-analysis/1eyq8cjUQ2daFthW2PC2GM,258333,4,5696250,258.33334,22050,1,0.09946,253.3239,0.282,0.847,0.533,0.464
spotify:track:6A8OnjnpShshNpcqWtZRjr,Papa Don't Preach,Madonna,0.833,0.934,5,-3.243,0,0.0313,0.343,7.55e-06,0.0521,0.964,121.879,6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/tracks/6A8OnjnpShshNpcqWtZRjr,https://api.spotify.com/v1/audio-analysis/6A8OnjnpShshNpcqWtZRjr,268533,4,5921160,268.53333,22050,1,0.0,259.71518,0.962,1.0,0.565,0.62
spotify:track:4ZExvJvQXPEeYzGU0N3THi,Higher Love,Steve Winwood,0.6950000000000001,0.78,5,-12.159,1,0.0414,0.0426,0.146,0.298,0.9540000000000001,98.699,4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/tracks/4ZExvJvQXPEeYzGU0N3THi,https://api.spotify.com/v1/audio-analysis/4ZExvJvQXPEeYzGU0N3THi,351507,4,7750722,351.50668,22050,1,1.05664,327.26205,0.634,1.0,0.663,0.337
spotify:track:4XX1pFUkQOZTYp6Hb6a6Ae,Venus,Bananarama,0.722,0.961,9,-4.812,1,0.0514,0.0883,0.61,0.278,0.911,126.113,4XX1pFUkQOZTYp6Hb6a6Ae,https://api.spotify.com/v1/tracks/4XX1pFUkQOZTYp6Hb6a6Ae,https://api.spotify.com/v1/audio-analysis/4XX1pFUkQOZTYp6Hb6a6Ae,229165,4,5053081,229.16467,22050,1,0.15664,220.1426,0.956,1.0,0.221,0.32
spotify:track:15MJ5NThPjj6xhPcts8MiY,"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,0.497,0.719,6,-9.397,1,0.026600000000000002,0.0613,0.0,0.41100000000000003,0.547,95.769,15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/tracks/15MJ5NThPjj6xhPcts8MiY,https://api.spotify.com/v1/audio-analysis/15MJ5NThPjj6xhPcts8MiY,255733,4,5638920,255.73334,22050,1,0.06966,241.31339,0.94,1.0,0.562,0.768
spotify:track:2cFl7utlqyZjCXN1G5nRvA,Stuck With You,Huey Lewis & The News,0.704,0.544,4,-11.402,0,0.026000000000000002,0.0873,1.58e-05,0.041,0.627,120.717,2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/tracks/2cFl7utlqyZjCXN1G5nRvA,https://api.spotify.com/v1/audio-analysis/2cFl7utlqyZjCXN1G5nRvA,269573,4,5944092,269.57333,22050,1,0.37116,254.61841,0.818,1.0,0.151,0.296
spotify:track:3mJ6pNcFM2CkykCYSREdKT,When I Think Of You,Janet Jackson,0.759,0.639,9,-11.386,1,0.0425,0.084,0.033100000000000004,0.051800000000000006,0.706,116.207,3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/tracks/3mJ6pNcFM2CkykCYSREdKT,https://api.spotify.com/v1/audio-analysis/3mJ6pNcFM2CkykCYSREdKT,235493,4,5192628,235.49333,22050,1,0.42553,228.95456,0.957,1.0,0.133,0.139
spotify:track:2A6yzRGMgSQCUapR2ptm6A,True Colors,Cyndi Lauper,0.397,0.20700000000000002,0,-13.155,1,0.033100000000000004,0.7010000000000001,3.07e-05,0.116,0.268,171.282,2A6yzRGMgSQCUapR2ptm6A,https://api.spotify.com/v1/tracks/2A6yzRGMgSQCUapR2ptm6A,https://api.spotify.com/v1/audio-analysis/2A6yzRGMgSQCUapR2ptm6A,227600,4,5018580,227.6,22050,1,0.16503,211.91692,0.503,0.75,0.672,0.705
spotify:track:4gpext9x0CbdD9NWaa4nDj,Amanda,Boston,0.449,0.424,7,-14.06,1,0.0323,0.32,1.69e-06,0.107,0.259,125.494,4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/tracks/4gpext9x0CbdD9NWaa4nDj,https://api.spotify.com/v1/audio-analysis/4gpext9x0CbdD9NWaa4nDj,256200,4,5649210,256.2,22050,1,0.40227,244.07076,0.721,0.948,0.482,0.638
spotify:track:1JQnfjrA01XFf6MVNMkQu2,Human,The Human League,0.649,0.597,8,-8.611,1,0.024900000000000002,0.047400000000000005,0.0004900000000000001,0.043300000000000005,0.419,101.407,1JQnfjrA01XFf6MVNMkQu2,https://api.spotify.com/v1/tracks/1JQnfjrA01XFf6MVNMkQu2,https://api.spotify.com/v1/audio-analysis/1JQnfjrA01XFf6MVNMkQu2,228093,4,5029458,228.09332,22050,1,0.19011,217.93088,0.571,0.987,0.351,0.535
spotify:track:0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,Bon Jovi,0.541,0.9590000000000001,0,-2.947,0,0.0505,0.0663,2.18e-06,0.34400000000000003,0.812,122.805,0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,https://api.spotify.com/v1/audio-analysis/0rmGAIH9LNJewFw7nKzZnc,222707,4,4910682,222.70667,22050,1,0.22644,210.51212,0.888,0.971,0.614,0.676
spotify:track:7zSDDsIlks515d0tZGM64x,The Next Time I Fall,Peter Cetera With Amy Grant,0.645,0.431,8,-10.178,1,0.027200000000000002,0.438,0.000634,0.0709,0.336,118.223,7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/tracks/7zSDDsIlks515d0tZGM64x,https://api.spotify.com/v1/audio-analysis/7zSDDsIlks515d0tZGM64x,226133,4,4986240,226.13333,22050,1,0.18671,209.83293,0.434,0.986,0.53,0.398
spotify:track:6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,Bruce Hornsby & The Range,0.582,0.6890000000000001,7,-12.203,1,0.027700000000000002,0.607,0.057100000000000005,0.145,0.531,111.166,6V50MyHPGhEmwYu0Wdyf0t,https://api.spotify.com/v1/tracks/6V50MyHPGhEmwYu0Wdyf0t,https://api.spotify.com/v1/audio-analysis/6V50MyHPGhEmwYu0Wdyf0t,297853,4,6567666,297.85333,22050,1,0.0,287.57333,0.931,1.0,0.301,0.474
spotify:track:1Jwc3ODLQxtbnS8M9TflSP,Walk Like An Egyptian,The Bangles,0.724,0.891,11,-7.818,1,0.0995,0.0034400000000000003,4.72e-05,0.30000000000000004,0.8180000000000001,103.022,1Jwc3ODLQxtbnS8M9TflSP,https://api.spotify.com/v1/tracks/1Jwc3ODLQxtbnS8M9TflSP,https://api.spotify.com/v1/audio-analysis/1Jwc3ODLQxtbnS8M9TflSP,204707,4,4513782,204.70667,22050,1,0.40431,192.06384,0.237,1.0,1.0,0.736
spotify:track:7wQ9alB79WZb0F5gFLbxSh,Shake You Down,Gregory Abbott,0.787,0.47400000000000003,11,-10.384,0,0.026500000000000003,0.523,0.0,0.23500000000000001,0.8260000000000001,94.995,7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/tracks/7wQ9alB79WZb0F5gFLbxSh,https://api.spotify.com/v1/audio-analysis/7wQ9alB79WZb0F5gFLbxSh,245413,4,5411364,245.41333,22050,1,0.22322,231.38686,0.338,1.0,0.413,0.556
spotify:track:2ys7ertrMVHK0z1oTj1Ujv,At This Moment,Billy Vera & The Beaters,0.391,0.222,6,-12.999,1,0.0368,0.487,1.53e-06,0.965,0.17200000000000001,131.828,2ys7ertrMVHK0z1oTj1Ujv,https://api.spotify.com/v1/tracks/2ys7ertrMVHK0z1oTj1Ujv,https://api.spotify.com/v1/audio-analysis/2ys7ertrMVHK0z1oTj1Ujv,261057,5,5756305,261.05692,22050,1,2.4439,250.48526,0.116,0.298,0.819,0.802
spotify:track:3kme5Qos8h04yrKxsgur79,Open Your Heart,Madonna,0.656,0.899,5,-5.039,1,0.056900000000000006,0.0261,0.0,0.0936,0.864,113.238,3kme5Qos8h04yrKxsgur79,https://api.spotify.com/v1/tracks/3kme5Qos8h04yrKxsgur79,https://api.spotify.com/v1/audio-analysis/3kme5Qos8h04yrKxsgur79,229280,4,5055624,229.28,22050,1,0.45025,221.12363,0.934,1.0,0.843,0.702
spotify:track:37ZJ0p5Jm13JPevGcx4SkF,Livin' On A Prayer,Bon Jovi,0.532,0.887,0,-3.757,1,0.0335,0.07780000000000001,0.000206,0.294,0.794,122.509,37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,https://api.spotify.com/v1/audio-analysis/37ZJ0p5Jm13JPevGcx4SkF,249293,4,5496918,249.29333,22050,1,5.94431,234.42867,0.797,1.0,0.616,0.587
spotify:track:0huRoriGPIi0vSHFV2f3C9,Jacob's Ladder,Huey Lewis & The News,0.671,0.579,10,-13.021,1,0.029300000000000003,0.015,0.0,0.116,0.658,117.68,0huRoriGPIi0vSHFV2f3C9,https://api.spotify.com/v1/tracks/0huRoriGPIi0vSHFV2f3C9,https://api.spotify.com/v1/audio-analysis/0huRoriGPIi0vSHFV2f3C9,213760,4,4713408,213.76,22050,1,0.40036,196.2028,0.811,0.975,0.731,0.548
spotify:track:28sxgM4sBLWbHq9KbOLuE8,Lean On Me,Club Nouveau,0.761,0.718,0,-7.595,1,0.17,0.054700000000000006,0.0,0.0825,0.7000000000000001,176.634,28sxgM4sBLWbHq9KbOLuE8,https://api.spotify.com/v1/tracks/28sxgM4sBLWbHq9KbOLuE8,https://api.spotify.com/v1/audio-analysis/28sxgM4sBLWbHq9KbOLuE8,357333,4,7879200,357.33334,22050,1,0.16984,343.3535,0.514,0.983,0.644,0.431
spotify:track:3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,Starship,0.643,0.802,6,-4.92,1,0.0227,0.029900000000000003,0.0,0.0719,0.53,95.99,3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/tracks/3X7uFMzJrEE0sxn62qd8Ch,https://api.spotify.com/v1/audio-analysis/3X7uFMzJrEE0sxn62qd8Ch,270333,4,5960850,270.33334,22050,1,0.35533,258.0956,0.442,0.931,0.591,0.502
spotify:track:2gJDyiRxxIglLXp545SPVL,I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,0.705,0.842,9,-6.171,1,0.050300000000000004,0.231,0.0,0.382,0.712,107.931,2gJDyiRxxIglLXp545SPVL,https://api.spotify.com/v1/tracks/2gJDyiRxxIglLXp545SPVL,https://api.spotify.com/v1/audio-analysis/2gJDyiRxxIglLXp545SPVL,240120,4,5294646,240.12,22050,1,0.0,228.96036,0.824,0.757,0.129,0.256
spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,(I Just) Died In Your Arms,Cutting Crew,0.625,0.726,11,-11.402,0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,280400,4,6182820,280.4,22050,1,0.3771,260.27246,0.843,0.986,0.84,0.542
spotify:track:6ADSaE87h8Y3lccZlBJdXH,With Or Without You,U2,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.14100000000000001,0.113,110.171,6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/tracks/6ADSaE87h8Y3lccZlBJdXH,https://api.spotify.com/v1/audio-analysis/6ADSaE87h8Y3lccZlBJdXH,295516,4,6516123,295.51578,22050,1,0.34009,277.0721,0.641,0.993,0.266,0.401
spotify:track:1wEeNtO7z41aUqC80shxqK,You Keep Me Hangin' On,Kim Wilde,0.686,0.682,7,-12.154,0,0.033,0.0806,0.000155,0.14,0.708,123.44,1wEeNtO7z41aUqC80shxqK,https://api.spotify.com/v1/tracks/1wEeNtO7z41aUqC80shxqK,https://api.spotify.com/v1/audio-analysis/1wEeNtO7z41aUqC80shxqK,255220,4,5627605,255.22018,22050,1,0.38431,242.89233,0.82,0.927,0.76,0.764
spotify:track:5ecomU85GzPgOJZ315oZ88,Always,Atlantic Starr,0.613,0.484,0,-9.162,1,0.0251,0.25,2.1099999999999997e-06,0.195,0.31,131.25,5ecomU85GzPgOJZ315oZ88,https://api.spotify.com/v1/tracks/5ecomU85GzPgOJZ315oZ88,https://api.spotify.com/v1/audio-analysis/5ecomU85GzPgOJZ315oZ88,286973,4,6327762,286.97333,22050,1,0.0,275.96335,0.641,1.0,0.379,0.414
spotify:track:5VzqFMyPERPObMOzZdELuK,Head To Toe,Lisa Lisa And Cult Jam,0.879,0.511,11,-11.36,0,0.124,0.0425,0.0074,0.176,0.839,113.763,5VzqFMyPERPObMOzZdELuK,https://api.spotify.com/v1/tracks/5VzqFMyPERPObMOzZdELuK,https://api.spotify.com/v1/audio-analysis/5VzqFMyPERPObMOzZdELuK,303267,4,6687030,303.26666,22050,1,0.0,299.46777,0.788,1.0,0.417,0.483
spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,0.709,0.8240000000000001,1,-8.824,1,0.0453,0.20700000000000002,0.000307,0.0888,0.867,118.818,2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4,6423018,291.29333,22050,1,0.64644,279.37668,0.843,1.0,0.335,0.451
spotify:track:54b8qPFqYqIndfdxiLApea,Alone,Heart,0.418,0.452,1,-13.099,1,0.035500000000000004,0.638,0.000252,0.0959,0.168,175.124,54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/tracks/54b8qPFqYqIndfdxiLApea,https://api.spotify.com/v1/audio-analysis/54b8qPFqYqIndfdxiLApea,218733,4,4823070,218.73334,22050,1,0.24925,213.82095,0.527,0.995,0.0,0.321
